generation,candidate,composite_score,ca3_inputs_per_unit,k_ca3,beta_ca3,beta_ca1,alpha
37,4,0.8159818366721824,10.0,4.0,87.88452920913696,24.95624952316284,0.08023153525590897
37,5,0.8169869668616189,10.0,4.0,88.67493686676025,25.005239772796628,0.0813130213022232
37,6,0.8162105619465864,10.0,4.0,87.31935558319091,25.13355665206909,0.08051872608065605
37,7,0.8166044649150637,10.0,4.0,89.76462182998657,25.2508740901947,0.08068695870041848
38,0,0.8161519584390851,10.0,4.0,87.97229108810424,25.007056522369382,0.08109097835421562
38,1,0.8169433445400661,10.0,4.0,88.88228950500488,25.07739834785461,0.08101604786515236
38,2,0.8169606232643126,10.0,4.0,88.65789947509765,25.15241079330444,0.08132407647371293
38,3,0.8170159181621339,10.0,4.0,88.63211450576782,24.873130846023557,0.08105161097645759
38,4,0.8169722494814131,10.0,4.0,88.45812139511108,25.232025909423825,0.08143301886320115
38,5,0.8169458313783009,10.0,4.0,88.65036067962646,25.213453102111814,0.08085675519704819
38,6,0.8166866766523432,10.0,4.0,88.31012067794799,24.84957866668701,0.08030087333917618
38,7,0.8169737809896468,10.0,4.0,88.38010845184326,25.23666315078735,0.08043351677060127
39,0,0.8169051887370923,10.0,4.0,89.11599216461181,25.116717147827146,0.08104750198125839
39,1,0.8170375965921967,10.0,4.0,88.13355979919433,25.094932842254636,0.08085436952114106
39,2,0.8169302833963322,10.0,4.0,88.79549322128295,25.18937163352966,0.08067692798376083
39,3,0.8169524750886139,10.0,4.0,88.73800811767578,25.103947448730466,0.08027785402536392
39,4,0.8169597893511806,10.0,4.0,88.62697896957397,25.168682861328122,0.08110368159413338
39,5,0.8169958766522232,10.0,4.0,88.79796800613403,24.881601858139035,0.0816110363304615
39,6,0.8170047373241847,10.0,4.0,88.08487949371337,25.28241567611694,0.0806248230934143
39,7,0.8169793418822464,10.0,4.0,88.92674980163574,24.857827949523923,0.08090430256724357
40,0,0.8170314573137848,10.0,4.0,88.29060134887695,25.012587833404538,0.08059837725758552
40,1,0.8163158255815505,10.0,4.0,87.65643415451049,25.315908718109128,0.08065668773651123
40,2,0.8162984988424512,10.0,4.0,88.1756025314331,25.08516602516174,0.08147678729891777
40,3,0.8169562230066015,10.0,4.0,88.57860622406005,25.207243490219113,0.0808149082660675
40,4,0.816989468601015,10.0,4.0,88.42395362854003,25.16832523345947,0.0814393265247345
40,5,0.8168651083001383,10.0,4.0,88.3973461151123,24.85666923522949,0.08124813866615295
40,6,0.8170251767502891,10.0,4.0,88.25536785125732,25.069799947738645,0.08066789117455482
40,7,0.8161604101569564,10.0,4.0,87.50223217010497,25.25413565635681,0.08029786777496338
41,0,0.8169763886928557,10.0,4.0,88.60225973129272,25.095029401779172,0.08095605280995369
41,1,0.8169633871537667,10.0,4.0,88.76662549972534,25.04922204017639,0.08091875892877579
41,2,0.8161532918170646,10.0,4.0,87.90540037155151,25.04246764183044,0.08094800245761871
41,3,0.8161599553955924,10.0,4.0,87.85573301315307,25.01451902389526,0.08024908211827278
41,4,0.8169961332833324,10.0,4.0,88.48405656814575,25.080427455902097,0.08113460001349448
41,5,0.8168605303322827,10.0,4.0,88.19387016296386,25.007126855850217,0.08065152895450592
41,6,0.8170250293943616,10.0,4.0,88.5611325263977,24.880641031265256,0.0812717331647873
41,7,0.8170301046194853,10.0,4.0,88.33877382278442,24.999709653854367,0.08097729814052582
42,0,0.8161296342920373,10.0,4.0,88.24036893844604,24.940333890914914,0.08119506520032882
42,1,0.816866303704403,10.0,4.0,88.23631343841552,24.95824508666992,0.08094738405942917
42,2,0.8170016754115069,10.0,4.0,88.51160821914672,25.030191469192502,0.0810373170375824
42,3,0.816969802379608,10.0,4.0,88.55099735260009,25.180836248397824,0.08140009474754334
42,4,0.8170104257044968,10.0,4.0,88.37067422866821,25.088649320602414,0.08125539553165435
42,5,0.8161361483070585,10.0,4.0,88.20678768157958,24.917153644561765,0.08080519717931747
42,6,0.8170090696988282,10.0,4.0,88.62433967590331,24.920645284652707,0.08120733258128165
42,7,0.816159894687158,10.0,4.0,87.88709697723388,25.002950954437253,0.0804662002325058
43,0,0.8161383006970088,10.0,4.0,88.13228664398193,24.96118478775024,0.0808608768582344
43,1,0.8169803402600465,10.0,4.0,88.69001445770263,25.031880664825437,0.08136738595366477
43,2,0.8161299521834762,10.0,4.0,88.15274295806884,24.99641590118408,0.0810641950070858
43,3,0.8169700810865118,10.0,4.0,88.66043148040771,25.105938243865964,0.08139551189541816
43,4,0.8169904139969083,10.0,4.0,88.57696113586425,25.047500658035275,0.08114754390716553
43,5,0.8169564774301317,10.0,4.0,88.82584867477416,25.068890380859372,0.08151985239982605
43,6,0.8169874514253049,10.0,4.0,88.64740667343139,25.012355375289914,0.08106190097332
43,7,0.8170152073215555,10.0,4.0,88.47465810775756,24.99206595420837,0.08122086283564567
44,0,0.8170034116727334,10.0,4.0,88.60405502319335,24.959456253051755,0.08105044868588447
44,1,0.8169869790033059,10.0,4.0,88.48352012634277,25.117272663116452,0.08086507749557495
44,2,0.8170072335446322,10.0,4.0,88.58543691635131,24.95181732177734,0.08103737515211105
44,3,0.8169635008441077,10.0,4.0,88.74944505691528,25.074358510971066,0.08126913365721702
44,4,0.8170122613067979,10.0,4.0,88.6374789237976,24.894880580902097,0.0812291396856308
44,5,0.8169866909141893,10.0,4.0,88.70354709625244,24.989952373504636,0.08138549384474754
44,6,0.8169798590077294,10.0,4.0,88.74350128173828,24.992019462585446,0.08123826664686203
44,7,0.8169942800203959,10.0,4.0,88.4410267829895,25.116910266876218,0.08109295499324798
45,0,0.8170039315576906,10.0,4.0,88.6068016052246,24.950807619094846,0.08091714364290237
45,1,0.8168564198193726,10.0,4.0,88.30499229431152,24.964694309234616,0.08101946246623992
45,2,0.8170221876877326,10.0,4.0,88.3799654006958,25.012846517562863,0.08098995965719223
45,3,0.817002012067371,10.0,4.0,88.73692808151245,24.879657554626462,0.08121824023127555
45,4,0.8161282672484717,10.0,4.0,88.20015726089477,24.968048858642575,0.08091156166791916
45,5,0.8169800610012478,10.0,4.0,88.84450969696044,24.928139972686765,0.08143099156022071
45,6,0.8170053361301068,10.0,4.0,88.69326887130737,24.897598552703855,0.08138385993242264
45,7,0.8169797646337086,10.0,4.0,88.81045637130737,24.95360069274902,0.0814304096698761
46,0,0.8170147045453389,10.0,4.0,88.45211324691772,25.00032954216003,0.08092798647284508
46,1,0.8170246060910048,10.0,4.0,88.27653226852416,25.064482021331784,0.08084578347206116
46,2,0.8170335020842376,10.0,4.0,88.31663665771484,24.999323415756223,0.0810505999326706
46,3,0.817003569514663,10.0,4.0,88.48988590240478,25.038285779953,0.08113219347596168
46,4,0.8170244123759093,10.0,4.0,88.410320854187,24.980954456329343,0.08099434432387352
46,5,0.8170120521386464,10.0,4.0,88.47374258041381,24.99929242134094,0.08092428576946259
46,6,0.8168434718140848,10.0,4.0,88.51256666183471,24.884987401962277,0.08092782852053643
46,7,0.8168544092664011,10.0,4.0,88.3643084526062,24.937047290802,0.08112030532956123
47,0,0.8170080575236568,10.0,4.0,88.42069206237792,25.049403238296506,0.08076585885882377
47,1,0.8163025508545063,10.0,4.0,88.11371145248413,25.084230232238767,0.0809811858534813
47,2,0.817020619754438,10.0,4.0,88.38422117233276,25.016542005538938,0.08095175606012345
47,3,0.81612234155337,10.0,4.0,88.20566473007202,24.997321891784665,0.08099649381637573
47,4,0.8170070911557586,10.0,4.0,88.43310174942016,25.057749080657956,0.0811164094209671
47,5,0.817012805475129,10.0,4.0,88.34535417556762,25.08593611717224,0.0810718400478363
47,6,0.8170312658062687,10.0,4.0,88.25520334243774,25.050931501388547,0.08102827575802803
47,7,0.8170110708695869,10.0,4.0,88.59319744110107,24.93247442245483,0.08122738954424857
48,0,0.8170215866742311,10.0,4.0,88.37236938476562,25.021858739852902,0.08101606649160385
48,1,0.8170283109611934,10.0,4.0,88.33181438446044,25.013291168212888,0.08096919563412666
48,2,0.8170230133224416,10.0,4.0,88.34250745773315,25.034274387359616,0.08101613131165504
48,3,0.8170032830812314,10.0,4.0,88.5744291305542,24.97934155464172,0.0810209473669529
48,4,0.8170157178243,10.0,4.0,88.37840614318847,25.045309591293332,0.08095401209592819
48,5,0.8168519494710145,10.0,4.0,88.33775100708007,24.966936635971066,0.08107067999243736
48,6,0.816119695217521,10.0,4.0,88.12675056457519,25.061399269104,0.08091988396644592
48,7,0.8170179706591147,10.0,4.0,88.29701719284057,25.092123079299924,0.08107012045383453
49,0,0.8170333569358896,10.0,4.0,88.34073362350463,24.97892551422119,0.08088536319136619
49,1,0.8170314639365232,10.0,4.0,88.32699356079101,25.00273399353027,0.08104678896069527
49,2,0.8170344364422338,10.0,4.0,88.34692058563232,24.972055482864377,0.08098103833198547
49,3,0.816998856332567,10.0,4.0,88.64639101028442,24.95911293029785,0.08121403959393501
49,4,0.8170398323182706,10.0,4.0,88.21429786682128,25.035278129577634,0.08103563395142555
49,5,0.8170215629427521,10.0,4.0,88.35838613510131,25.03609113693237,0.08116811943054199
49,6,0.817015080385738,10.0,4.0,88.39229640960693,25.039237070083615,0.08095328491926193
49,7,0.8170192411210802,10.0,4.0,88.32600650787353,25.062927532196042,0.08097533416748047
50,0,0.816856837051886,10.0,4.0,88.25901565551757,24.99376230239868,0.08102586549520492
50,1,0.8170271961335782,10.0,4.0,88.39956340789794,24.97542791366577,0.08104378712177276
50,2,0.8170331941269063,10.0,4.0,88.36817083358764,24.962336349487302,0.0809320857822895
50,3,0.8170330136572873,10.0,4.0,88.3014660835266,25.00680499076843,0.08087253925204277
50,4,0.8168560329410764,10.0,4.0,88.25797138214111,24.995191621780393,0.08090350386500358
50,5,0.816853912561028,10.0,4.0,88.3299404144287,24.958712387084958,0.08096026536822319
50,6,0.817036068395332,10.0,4.0,88.18638858795165,25.070103931427,0.08094378691911697
50,7,0.8170354469617207,10.0,4.0,88.27420053482055,25.013604688644406,0.08090227004885674
51,0,0.8170362345156845,10.0,4.0,88.22682914733886,25.042013454437253,0.08093913328647613
51,1,0.8170357035928303,10.0,4.0,88.21753797531127,25.05358986854553,0.08102559876441956
51,2,0.8170334943577094,10.0,4.0,88.24016151428222,25.040191936492917,0.08073245790600776
51,3,0.8170258605480193,10.0,4.0,88.35506019592285,25.009483623504636,0.08094683867692948
51,4,0.8170236904974336,10.0,4.0,88.34679899215698,25.02794675827026,0.0810113539993763
51,5,0.8170365165339576,10.0,4.0,88.28107414245605,25.003598260879514,0.08090302330255508
51,6,0.8168535775608486,10.0,4.0,88.27977237701415,24.997035789489743,0.08104157057404518
51,7,0.8170303270331135,10.0,4.0,88.28897771835327,25.02691440582275,0.08082507830858231
52,0,0.8170341455936431,10.0,4.0,88.26714811325073,25.025497007369992,0.08093147259950638
52,1,0.8170330219357101,10.0,4.0,88.25623331069946,25.04109077453613,0.08101721462607384
52,2,0.817028927427751,10.0,4.0,88.29517183303832,25.03378205299377,0.08094811049103737
52,3,0.8168533948836503,10.0,4.0,88.27774820327758,24.996482658386228,0.08094012272357941
52,4,0.8170321328330923,10.0,4.0,88.27827749252319,25.025743770599362,0.08085042071342469
52,5,0.8170354955284683,10.0,4.0,88.26535282135009,25.019254016876218,0.08090893384814263
52,6,0.8168573674228456,10.0,4.0,88.24829397201538,24.995923566818234,0.080945971429348
52,7,0.8170335964582583,10.0,4.0,88.30138025283813,25.00629000663757,0.08095201310515404
53,0,0.8168549727510523,10.0,4.0,88.25361547470092,25.005384016036984,0.08097475898265838
53,1,0.8170344314751801,10.0,4.0,88.23438940048217,25.04496030807495,0.08090736624598503
53,2,0.8170246794930213,10.0,4.0,88.30946979522705,25.044816064834592,0.08092447128891944
53,3,0.8168578679914827,10.0,4.0,88.2218295097351,25.00841312408447,0.08085033726692199
53,4,0.8170261966519886,10.0,4.0,88.35033235549926,25.010757970809934,0.08094303068518638
53,5,0.8168544616964127,10.0,4.0,88.27080307006835,24.99593548774719,0.08095039856433868
53,6,0.8170361555947198,10.0,4.0,88.28334865570068,25.00395708084106,0.08090333622694015
53,7,0.8168595904553376,10.0,4.0,88.17399320602416,25.031153488159177,0.08083686363697051
54,0,0.8170360005122643,10.0,4.0,88.26729831695556,25.015156793594358,0.08089951556921005
54,1,0.8170342250665028,10.0,4.0,88.30884037017822,24.995259571075437,0.08085304257273673
54,2,0.8168578381891601,10.0,4.0,88.2177167892456,25.012186098098752,0.08088401538133622
54,3,0.8170267800048546,10.0,4.0,88.30102977752685,25.03951721191406,0.08091302645206451
54,4,0.8170315848014972,10.0,4.0,88.34091958999633,24.989703226089475,0.08094432559609413
54,5,0.8170318364655529,10.0,4.0,88.31645784378051,25.0050085067749,0.080948605209589
54,6,0.8170296355088551,10.0,4.0,88.34875164031982,24.992532062530515,0.0808824813067913
54,7,0.8170311140351826,10.0,4.0,88.24849424362182,25.05295805931091,0.08092815560102462
55,0,0.8170309771652574,10.0,4.0,88.32996187210082,24.999757337570188,0.08093043398857117
55,1,0.8170312095129931,10.0,4.0,88.2949644088745,25.021861124038693,0.08092776221036911
55,2,0.8170352052317726,10.0,4.0,88.27398595809936,25.014331865310666,0.08088523802161217
55,3,0.8170272601533819,10.0,4.0,88.32680759429931,25.021091032028195,0.08093907591700554
55,4,0.8170261232499723,10.0,4.0,88.37741193771362,24.99199204444885,0.08091191333532333
55,5,0.8170331770181655,10.0,4.0,88.31109342575073,25.001488256454465,0.08093736377358436
55,6,0.817034428163811,10.0,4.0,88.26069650650024,25.02787523269653,0.08091732767224312
55,7,0.8170327752387081,10.0,4.0,88.27895698547363,25.02520017623901,0.0809494776725769
56,0,0.8170288049070923,10.0,4.0,88.3017593383789,25.030118751525876,0.08095031586289406
56,1,0.8170329165237922,10.0,4.0,88.30864725112914,25.00457339286804,0.08094035592675208
56,2,0.8170345440617313,10.0,4.0,88.28383502960205,25.013047981262204,0.08094991055130958
56,3,0.8170324871495916,10.0,4.0,88.292232131958,25.015922117233274,0.08088852223753928
56,4,0.8170315009134788,10.0,4.0,88.2709246635437,25.03556542396545,0.08090959694981575
56,5,0.8170332360709155,10.0,4.0,88.28178224563598,25.019028711318967,0.08088708502054215
56,6,0.8168541824376142,10.0,4.0,88.25892267227172,25.00443511009216,0.08092083391547203
56,7,0.8170359116571921,10.0,4.0,88.28103122711181,25.006665515899655,0.08090097960829734
57,0,0.8170352830489476,10.0,4.0,88.26823530197143,25.018359947204587,0.08090623971819877
57,1,0.8170374293680543,10.0,4.0,88.2494026184082,25.020108747482297,0.08090786990523338
57,2,0.8170358548120215,10.0,4.0,88.27841339111328,25.008576440811154,0.08090086039900779
57,3,0.8170347891030488,10.0,4.0,88.2756453514099,25.01691036224365,0.0809351598918438
57,4,0.8170367461222189,10.0,4.0,88.2843786239624,25.00048928260803,0.08090901878476142
57,5,0.8170341246216385,10.0,4.0,88.2909589767456,25.010284709930417,0.08094165903329849
57,6,0.8170334259227469,10.0,4.0,88.31471977233886,24.99721460342407,0.08091812339425086
57,7,0.816852996967457,10.0,4.0,88.26489505767822,25.006787109374997,0.080931754976511
58,0,0.8168545897360201,10.0,4.0,88.2408839225769,25.01320533752441,0.08088337090611458
58,1,0.8170345744159486,10.0,4.0,88.28351316452026,25.01217060089111,0.08091395851969718
58,2,0.8168538159794277,10.0,4.0,88.24196395874023,25.016539621353147,0.08089191076159477
58,3,0.8170360038236336,10.0,4.0,88.27823457717895,25.008513259887692,0.08091794085502624
58,4,0.8168539611277756,10.0,4.0,88.24945983886718,25.01135878562927,0.08090844136476516
58,5,0.8170347190124017,10.0,4.0,88.28753290176391,25.008305835723874,0.08090001103281974
58,6,0.8170353067804266,10.0,4.0,88.28040180206298,25.01002125740051,0.08090043795108795
58,7,0.8170342212032388,10.0,4.0,88.2822543144226,25.015298652648923,0.08093372491002082
59,0,0.8170358796472903,10.0,4.0,88.27435073852538,25.01081161499023,0.08088888880610466
59,1,0.8170363746969788,10.0,4.0,88.26925811767578,25.011749792098996,0.08089225572347641
59,2,0.817032212305952,10.0,4.0,88.30238876342773,25.012238550186154,0.0809410987496376
59,3,0.8170372483465407,10.0,4.0,88.26488075256347,25.01096301078796,0.0809176331460476
59,4,0.8170346367800677,10.0,4.0,88.28927097320556,25.007936286926267,0.08091498073935509
59,5,0.8170360402486944,10.0,4.0,88.26894340515136,25.014418888092038,0.08091335874795913
59,6,0.8170367715093825,10.0,4.0,88.26125440597534,25.015184211730954,0.08089590874314308
59,7,0.8170360154134256,10.0,4.0,88.27464399337768,25.011158514022824,0.08092879486083984
60,0,0.8170368763694057,10.0,4.0,88.25648365020751,25.01819186210632,0.08090803754329681
60,1,0.8170341461455379,10.0,4.0,88.28907070159912,25.01113348007202,0.08093570899963379
60,2,0.8170378052084534,10.0,4.0,88.25493154525756,25.01407079696655,0.0808920746743679
60,3,0.8170368051749689,10.0,4.0,88.25618324279785,25.018891620635983,0.08091661763191223
60,4,0.8168534285492367,10.0,4.0,88.25114068984985,25.01287393569946,0.08090665099024773
60,5,0.8170380248626072,10.0,4.0,88.2568055152893,25.01251034736633,0.0809137677848339
60,6,0.8170367135604222,10.0,4.0,88.25820026397705,25.01789741516113,0.08090767768025398
60,7,0.8170353327194849,10.0,4.0,88.2855731010437,25.006814527511594,0.08091206979751586
61,0,0.817038002786813,10.0,4.0,88.2501178741455,25.016701745986936,0.08090701234340668
61,1,0.8170376506778929,10.0,4.0,88.24697790145873,25.01997761726379,0.08089143690466881
61,2,0.8168532392493001,10.0,4.0,88.25390157699584,25.011879730224607,0.08090115544199944
61,3,0.8170379768477546,10.0,4.0,88.2506757736206,25.01648597717285,0.0809091894030571
61,4,0.8170378510157267,10.0,4.0,88.26053199768066,25.01114897727966,0.08092634063959121
61,5,0.8170366616823056,10.0,4.0,88.26631841659545,25.01297764778137,0.08091445398330688
61,6,0.8170370573909193,10.0,4.0,88.26658306121826,25.010632801055905,0.08090945091843604
61,7,0.8170385055630295,10.0,4.0,88.24461040496826,25.017939138412473,0.0809131836593151
62,0,0.8170375861061944,10.0,4.0,88.24770030975341,25.0205057144165,0.08091300112009048
62,1,0.8170372555211737,10.0,4.0,88.24842987060546,25.021727609634397,0.0809153152704239
62,2,0.8170381059911516,10.0,4.0,88.25498876571655,25.012984800338742,0.08090957459807396
62,3,0.8170374884208043,10.0,4.0,88.25169143676757,25.018073844909665,0.08090209570527077
62,4,0.8170386794099102,10.0,4.0,88.24008998870849,25.019894170761106,0.08090924006700516
62,5,0.8170371710812603,10.0,4.0,88.2568341255188,25.016398954391477,0.08090680149197578
62,6,0.8170375331242878,10.0,4.0,88.24935970306396,25.019777345657346,0.08091416788101197
62,7,0.8170376683385284,10.0,4.0,88.25870809555053,25.01265935897827,0.0809058843255043
63,0,0.8170377765099207,10.0,4.0,88.25360116958618,25.015368986129758,0.08090507966279983
63,1,0.8168539346368225,10.0,4.0,88.24225006103515,25.016316699981687,0.08090824019908904
63,2,0.8170378151425609,10.0,4.0,88.25504598617553,25.014528560638425,0.08090997171401977
63,3,0.8170379183468994,10.0,4.0,88.25554666519164,25.01350574493408,0.08090656307339668
63,4,0.8170388565681598,10.0,4.0,88.24219999313354,25.017842578887937,0.08091485035419464
63,5,0.8170385971775761,10.0,4.0,88.2436448097229,25.018010663986203,0.0809106810092926
63,6,0.8168533165145804,10.0,4.0,88.25063285827636,25.013849067687985,0.0809078214764595
63,7,0.8170386965186506,10.0,4.0,88.23529062271118,25.02295546531677,0.08090686184167861
64,0,0.8170381175809437,10.0,4.0,88.24940977096557,25.016831684112546,0.08091681879758834
64,1,0.8170384867986042,10.0,4.0,88.24066219329833,25.020801353454587,0.0809161542057991
64,2,0.8170379895413363,10.0,4.0,88.25318632125854,25.015006589889524,0.08091636729240417
64,3,0.817038057424404,10.0,4.0,88.24079093933105,25.02267413139343,0.08091228809952736
64,4,0.8168545549666439,10.0,4.0,88.23558387756347,25.017872381210324,0.08091678377985954
64,5,0.8170389117576459,10.0,4.0,88.23614892959594,25.02145581245422,0.0809112114906311
64,6,0.8168545593818028,10.0,4.0,88.23811588287353,25.0156229019165,0.08090252858400344
64,7,0.8168546405103472,10.0,4.0,88.22552738189697,25.02374582290649,0.08090890553593635
65,0,0.8168536873879256,10.0,4.0,88.24269351959228,25.01743607521057,0.08091437575221061
65,1,0.817037767679603,10.0,4.0,88.24883041381835,25.018822479248044,0.08091224637627602
65,2,0.8170382158182284,10.0,4.0,88.24403104782104,25.01992993354797,0.08091703560948371
65,3,0.8168546217459219,10.0,4.0,88.22508392333984,25.024285840988156,0.08091172036528588
65,4,0.8168543308973312,10.0,4.0,88.22842416763305,25.02336912155151,0.08090685066580772
65,5,0.8168542183107799,10.0,4.0,88.23307332992553,25.02109818458557,0.08091502916812897
65,6,0.8170386860326483,10.0,4.0,88.23529777526855,25.023346471786496,0.08091707807779312
65,7,0.8170385221198752,10.0,4.0,88.2415991783142,25.019978809356687,0.08091559317708015
66,0,0.8170383123998288,10.0,4.0,88.23906717300414,25.02262406349182,0.08091597241163254
66,1,0.8170386860326483,10.0,4.0,88.23488292694091,25.023574161529538,0.08091600668430328
66,2,0.8170390850526315,10.0,4.0,88.23381719589233,25.02231888771057,0.08091696333885193
66,3,0.817038323437726,10.0,4.0,88.2440954208374,25.019448328018186,0.08091970738768578
66,4,0.8170379205544789,10.0,4.0,88.24722108840942,25.01929812431335,0.08091658559441567
66,5,0.8170384111890087,10.0,4.0,88.24400243759155,25.019040632247922,0.0809163963496685
66,6,0.8170385497146183,10.0,4.0,88.23560533523559,25.023900794982907,0.08092073258757591
66,7,0.8170385210160855,10.0,4.0,88.23468980789184,25.0248842716217,0.08092682120203971
67,0,0.8170387522600314,10.0,4.0,88.23379573822021,25.02386860847473,0.08091314566135406
67,1,0.816855435238944,10.0,4.0,88.21940479278564,25.02399854660034,0.08090998810529709
67,2,0.8170386700276975,10.0,4.0,88.23813018798828,25.02166562080383,0.08092174065113067
67,3,0.8170388642946879,10.0,4.0,88.23175725936889,25.02480797767639,0.08091897648572921
67,4,0.8170386269798984,10.0,4.0,88.24001131057739,25.02015523910522,0.0809081135392189
67,5,0.817039032070725,10.0,4.0,88.23678550720214,25.020562934875485,0.08091809284687042
67,6,0.8170390845007366,10.0,4.0,88.23379573822021,25.022235441207883,0.08091306146979332
67,7,0.8170385337096673,10.0,4.0,88.240061378479,25.021054077148435,0.08091976028680802
68,0,0.8170389785369236,10.0,4.0,88.23355255126953,25.022843408584592,0.0809086976647377
68,1,0.8170387467410829,10.0,4.0,88.23764381408691,25.02141051292419,0.08091516476869583
68,2,0.8170392263377154,10.0,4.0,88.23112783432006,25.023437070846555,0.08091844376921653
68,3,0.8168540328741073,10.0,4.0,88.23626337051391,25.019982385635373,0.08091486078500748
68,4,0.8170387384626601,10.0,4.0,88.23381719589233,25.023949670791623,0.08091473785042763
68,5,0.8170387616422441,10.0,4.0,88.23268709182739,25.02459578514099,0.08091383782029152
68,6,0.8170384360242773,10.0,4.0,88.2380443572998,25.022746849060056,0.08091607001423835
68,7,0.8170392920132037,10.0,4.0,88.22846708297729,25.024782943725583,0.08091710191965103
69,0,0.8170395348469416,10.0,4.0,88.22646436691284,25.02484970092773,0.08091666010022164
69,1,0.8170388162798351,10.0,4.0,88.23100624084472,25.025448131561276,0.08091552090644837
69,2,0.8170395006294603,10.0,4.0,88.22768030166625,25.024463462829587,0.0809211617410183
69,3,0.8170395431253645,10.0,4.0,88.2260495185852,25.025133419036862,0.08091688138246536
69,4,0.8170389796407135,10.0,4.0,88.23347387313842,25.02304248809814,0.08091423270106315
69,5,0.8170386347064266,10.0,4.0,88.235498046875,25.023471641540525,0.08091792073845863
69,6,0.8170392335123485,10.0,4.0,88.23138532638549,25.023208189010617,0.08091858235001564
69,7,0.8170392969802572,10.0,4.0,88.23021945953369,25.02368025779724,0.08091754448413849
70,0,0.8170396281171728,10.0,4.0,88.22584209442138,25.02495341300964,0.08091861513257026
70,1,0.8170395795504252,10.0,4.0,88.22528419494628,25.025485086441037,0.08091682475805283
70,2,0.8168545328908495,10.0,4.0,88.22472629547119,25.02528839111328,0.08091760036349296
70,3,0.8168545461363262,10.0,4.0,88.22446880340576,25.025172758102414,0.08091476094722748
70,4,0.8168547249502606,10.0,4.0,88.22097120285034,25.02676301002502,0.08091837820410729
70,5,0.817039416189547,10.0,4.0,88.22820243835449,25.02425603866577,0.08091417160630227
70,6,0.8168547586158469,10.0,4.0,88.22121438980102,25.026237297058103,0.08091425654292106
70,7,0.8170392070213953,10.0,4.0,88.23037681579589,25.023928213119504,0.08091549259424209
71,0,0.8170387561232954,10.0,4.0,88.23607025146484,25.022516775131223,0.08091787752509116
71,1,0.8170395315355724,10.0,4.0,88.22601375579833,25.025257396697995,0.08091707584261894
71,2,0.8168549175615661,10.0,4.0,88.2220154762268,25.025027322769162,0.08091640305519104
71,3,0.8168546007739174,10.0,4.0,88.22573480606079,25.02419166564941,0.08091808912158012
71,4,0.8170393135371032,10.0,4.0,88.228173828125,25.02481870651245,0.08091616836190224
71,5,0.8170390960905287,10.0,4.0,88.23125658035278,25.02378873825073,0.08091284763813018
71,6,0.8170390552503092,10.0,4.0,88.2317286491394,25.0239556312561,0.0809200322329998
71,7,0.8168544926025249,10.0,4.0,88.22560606002807,25.024755525588986,0.08091550302505493
72,0,0.8170395502999975,10.0,4.0,88.22467622756957,25.026014375686643,0.08091526013612747
72,1,0.8170394360577619,10.0,4.0,88.22928247451782,25.023503828048703,0.08091605585813522
72,2,0.8170394183971262,10.0,4.0,88.22700796127319,25.025159645080564,0.08091782090067863
72,3,0.8168545251643217,10.0,4.0,88.22358903884887,25.025860595703122,0.08091485631465911
72,4,0.8170390679438908,10.0,4.0,88.23247966766357,25.02335839271545,0.0809169842004776
72,5,0.8170391998467622,10.0,4.0,88.22569904327392,25.027154016494748,0.08091873583197594
72,6,0.8170392428945611,10.0,4.0,88.23062715530395,25.023582506179807,0.08091554772853851
72,7,0.8170392136441337,10.0,4.0,88.22900352478027,25.024880695343015,0.08091794532537461
73,0,0.817039454822187,10.0,4.0,88.22712240219116,25.024813938140866,0.08091451805830002
73,1,0.8170394206047057,10.0,4.0,88.22664318084716,25.02539925575256,0.08091694769263268
73,2,0.8170395861731633,10.0,4.0,88.22523412704467,25.02553515434265,0.08091735076904297
73,3,0.8170394989737756,10.0,4.0,88.22644290924072,25.02501420974731,0.08091548663377762
73,4,0.8170396965521353,10.0,4.0,88.22301683425903,25.026361274719235,0.08091586735844612
73,5,0.8170396717168668,10.0,4.0,88.223553276062,25.026189613342282,0.08091909047961235
73,6,0.8170395812061098,10.0,4.0,88.22554168701171,25.02514176368713,0.08091468122601508
73,7,0.8170397506378314,10.0,4.0,88.22263059616088,25.02642087936401,0.08091558721661568
74,0,0.8170397605719389,10.0,4.0,88.22197971343994,25.02673916816711,0.08091615495085716
74,1,0.8170393267825798,10.0,4.0,88.22826681137084,25.024744796752927,0.08091707733273507
74,2,0.8170397854072076,10.0,4.0,88.22102842330932,25.027257728576657,0.08091825377941131
74,3,0.8170397263544578,10.0,4.0,88.22312412261962,25.026252794265744,0.08091519382596016
74,4,0.8170397655389926,10.0,4.0,88.22076377868652,25.027456808090207,0.08091534879803658
74,5,0.8170397423594086,10.0,4.0,88.2223874092102,25.026512670516965,0.08091622796654702
74,6,0.8168547321248937,10.0,4.0,88.22141466140747,25.02641611099243,0.08091642913222313
74,7,0.817039842252378,10.0,4.0,88.22068510055541,25.027226734161374,0.0809171801507473
75,0,0.8170396568157053,10.0,4.0,88.22202978134155,25.027256536483762,0.08091632631421089
75,1,0.8170399311074504,10.0,4.0,88.2199984550476,25.027372169494626,0.0809199748635292
75,2,0.8170398770217542,10.0,4.0,88.22047052383422,25.02732329368591,0.08091823515295982
75,3,0.8170396402588596,10.0,4.0,88.2253342628479,25.025164413452146,0.0809170505106449
