root_seed,unit,spatial_stability,cue_modulation
51007,48,-0.3735698461532593,0.20389044284820557
51007,49,0.5600894093513489,0.12066914886236191
51008,0,0.04635193943977356,0.2487088143825531
51008,1,0.377949059009552,0.16144566237926483
51008,2,0.46241140365600586,0.12157286703586578
51008,3,0.5958454012870789,0.15245936810970306
51008,4,-1.6974663862023842e-12,4.4269320848000504e-11
51008,5,0.6425482034683228,0.16824327409267426
51008,6,0.20534716546535492,0.14795158803462982
51008,7,-0.30286550521850586,0.38293856382369995
51008,8,0.22068223357200623,0.13644731044769287
51008,9,-1.4178337546126688e-28,3.3696541170184796e-21
51008,10,0.4797142446041107,0.17329013347625732
51008,11,0.8183373212814331,0.10428693890571594
51008,12,0.22638270258903503,0.17181453108787537
51008,13,0.09143287688493729,0.189035564661026
51008,14,0.23489274084568024,0.129026398062706
51008,15,0.10470687597990036,0.12553423643112183
51008,16,-0.42998769879341125,0.600473165512085
51008,17,-0.05717407912015915,0.13211248815059662
51008,18,-0.36078765988349915,0.3467877209186554
51008,19,-0.20110714435577393,0.2205684632062912
51008,20,-0.07022776454687119,0.06717868894338608
51008,21,0.4522295296192169,0.150526225566864
51008,22,-0.17413368821144104,0.33632832765579224
51008,23,0.2534888684749603,0.12975284457206726
51008,24,0.35886770486831665,0.14682407677173615
51008,25,0.09770749509334564,0.1853012889623642
51008,26,0.24274088442325592,0.13452236354351044
51008,27,0.23530876636505127,0.1771344244480133
51008,28,0.3517058193683624,0.12451495230197906
51008,29,0.14795047044754028,0.1914999932050705
51008,30,0.402742475271225,0.13132978975772858
51008,31,6.027978370873045e-23,2.0979140811207712e-18
51008,32,0.5284983515739441,0.13560204207897186
51008,33,0.24261179566383362,0.15996310114860535
51008,34,-0.40483057498931885,0.5588356852531433
51008,35,0.5036482214927673,0.22167526185512543
51008,36,-0.36746883392333984,0.2822585701942444
51008,37,0.44574758410453796,0.12117889523506165
51008,38,-0.2809526324272156,0.20611172914505005
51008,39,-0.0283304862678051,0.19693617522716522
51008,40,1.0990690668677416e-07,2.5433521955164906e-10
51008,41,0.6938554048538208,0.1298598349094391
51008,42,0.47166648507118225,0.09665147960186005
51008,43,0.08215048164129257,0.23062890768051147
