generation,candidate,composite_score,ca3_inputs_per_unit,k_ca3,beta_ca3,beta_ca1,alpha
19,4,0.6978191214358365,19.0,7.0,260.7740860939026,5.117275047302243,0.05567429792881012
19,5,0.7019633790961018,19.0,6.0,253.88182458877563,5.0,0.07718582135438919
19,6,0.6936623741741533,16.0,5.0,270.42774257659914,7.886354255676267,0.06710626465082169
19,7,0.7030122827821308,10.0,5.0,241.9124418258667,5.0,0.028180776357650747
20,0,0.6784123705493079,26.0,7.0,282.3392468452454,5.0,0.07238040697574616
20,1,0.6960945798511858,20.0,6.0,242.5640827178955,7.4574034690856905,0.05052459669113159
20,2,0.6984620280839778,19.0,5.0,255.61890182495117,5.0,0.06587349307537078
20,3,0.6979900180631212,19.0,7.0,275.04157123565676,5.0,0.061472569227218624
20,4,0.6995812654936756,22.0,5.0,221.21554074287414,5.0,0.09929951858520508
20,5,0.7024301311704848,22.0,7.0,276.0356408119202,5.0,0.04689939153194427
20,6,0.7010315709202377,19.0,6.0,274.3209153175354,5.0,0.05275048744678497
20,7,0.6986883756849501,19.0,7.0,300.0,5.0,0.04911460411548614
21,0,0.7005774753402781,19.0,6.0,245.85114059448242,5.0,0.03430574369430542
21,1,0.6948509116084486,16.0,6.0,277.2711521148682,5.0,0.02444166970252991
21,2,0.6862914757816879,19.0,6.0,234.6165901184082,15.800549316406247,0.07641530913114547
21,3,0.695746028246703,24.0,7.0,233.34832010269164,5.0,0.05074229967594146
21,4,0.6935951007295538,16.0,7.0,239.34387264251708,5.0,0.05908436906337738
21,5,0.6979715682621355,21.0,7.0,300.0,6.293622779846189,0.04489660096168518
21,6,0.6956040657670409,20.0,6.0,266.24167976379397,5.0,0.033473972797393794
21,7,0.6975215551367512,19.0,5.0,300.0,5.0,0.018201933622360222
22,0,0.6878435846611305,19.0,7.0,275.9097772598267,9.126323986053464,0.02586722207069396
22,1,0.6899481026110825,16.0,7.0,276.9947415351868,5.0,0.005
22,2,0.6956229776144026,24.0,6.0,256.8864708900452,5.0,0.027193347930908204
22,3,0.698310470117463,23.0,6.0,269.7725254058838,5.432216453552243,0.041647659063339226
22,4,0.6934145831399494,19.0,8.0,280.645177936554,5.0,0.01622231435775756
22,5,0.6971133947593193,19.0,7.0,300.0,5.0,0.03813609910011291
22,6,0.6989866716994179,22.0,6.0,257.3590618133545,5.0,0.022292916297912593
22,7,0.6897717689143287,16.0,6.0,252.50344095230102,12.01888971328735,0.04053529334068298
23,0,0.6753857377281896,29.0,5.0,227.28858408927917,5.327753353118894,0.08095228430628776
23,1,0.6912182369938602,24.0,5.0,266.3415366172791,11.224881935119626,0.03856879305839538
23,2,0.6949171156132663,21.0,5.0,259.0964394569397,10.54775171279907,0.0336259229183197
23,3,0.6951544606244123,24.0,7.0,250.04122314453124,5.0,0.025322763442993154
23,4,0.6889455093277825,26.0,6.0,293.2903772354126,5.0,0.04148247671127319
23,5,0.6998101763372069,24.0,6.0,269.6644931793213,5.0,0.05377270114421844
23,6,0.6998137928159149,22.0,6.0,259.25281581878664,5.0,0.02554554176330566
23,7,0.7016529383261999,22.0,7.0,270.9130292892456,5.0,0.049556465268135064
24,0,0.6850952126361706,25.0,5.0,249.5878797531128,9.309570121765134,0.0674408448934555
24,1,0.6775422668236274,26.0,5.0,259.63924703598025,6.262268352508542,0.04593233895301818
24,2,0.6854277309002699,25.0,7.0,269.0463906288147,6.78411417007446,0.034684239149093625
24,3,0.6996200822680084,21.0,6.0,278.8590484619141,6.673065948486325,0.03788861465454101
24,4,0.6892644071358222,25.0,6.0,250.13689575195312,6.6199987411498995,0.05004690718650817
24,5,0.693968984418445,23.0,6.0,284.0422063827515,8.492404747009275,0.02685051989555358
24,6,0.6981993580747533,23.0,5.0,243.58425912857055,10.194784927368161,0.031742487668991085
24,7,0.7063087647049514,23.0,4.0,265.44254598617556,5.0,0.03294281792640685
25,0,0.7075142579829251,23.0,4.0,256.8435841560364,6.377007293701169,0.03707406949996948
25,1,0.6846583879214746,25.0,6.0,294.95763835906985,6.840094852447507,0.03458432984352111
25,2,0.692769989547906,20.0,4.0,266.8380957603455,7.230283546447751,0.03234097790718078
25,3,0.7005871006073775,23.0,5.0,257.87203607559206,8.952631282806394,0.05137474370002746
25,4,0.7028764913037971,22.0,5.0,276.20288190841677,5.0,0.02981284689903259
25,5,0.6879795129652376,20.0,6.0,289.21964225769045,7.077955532073972,0.01715482306480408
25,6,0.7044102803424552,23.0,5.0,260.0972395896912,5.286044406890866,0.06307415199279785
25,7,0.6961562952288874,20.0,4.0,251.140292263031,6.156932640075681,0.03744259905815124
26,0,0.6880560192355403,19.0,4.0,267.8244119644165,7.793106365203855,0.03758092355728149
26,1,0.6999869867828158,22.0,4.0,284.4864803314209,8.715605068206784,0.03341640067100524
26,2,0.6949375311092094,24.0,4.0,252.90242490768432,10.802707004547116,0.06314626169204712
26,3,0.6974641955119592,24.0,6.0,276.6565972328186,5.907308387756345,0.042590908527374266
26,4,0.704293091804893,22.0,4.0,254.18399152755737,5.0,0.06568153929710388
26,5,0.6930449902349048,25.0,4.0,265.01076755523684,5.0,0.06092736852169037
26,6,0.6901544180402048,25.0,4.0,262.86208925247195,7.238015460968015,0.07190671694278716
26,7,0.6931807828611797,25.0,4.0,253.303275680542,5.0,0.058922298073768614
27,0,0.6990668478056237,20.0,4.0,276.01110038757326,9.621812629699704,0.05013923776149749
27,1,0.7022200925041128,22.0,7.0,283.455281829834,5.0,0.047200943350791925
27,2,0.6941979049532501,23.0,5.0,253.48215398788452,12.322241592407224,0.06902299356460571
27,3,0.6786009887191984,26.0,4.0,247.90201482772827,7.274691390991208,0.07520624083280564
27,4,0.6906002888193837,19.0,4.0,247.01813039779663,6.241013336181638,0.046471522569656365
27,5,0.6965520649927633,18.0,4.0,244.98270568847656,6.496924686431882,0.07081690859794616
27,6,0.7020569864908853,21.0,5.0,293.35040149688723,5.0,0.0422585619688034
27,7,0.705208506208879,22.0,5.0,262.0721751213074,5.0,0.043507467031478876
28,0,0.6971564933326508,19.0,7.0,278.27821073532107,5.0,0.03868912887573242
28,1,0.69201900711766,20.0,5.0,296.5849882125855,5.0,0.02296735477447509
28,2,0.7018000891252799,23.0,5.0,291.9957214355469,5.094856548309323,0.046934334754943845
28,3,0.6885151906808217,19.0,6.0,278.3165412902832,9.623951244354245,0.018540416479110713
28,4,0.6972238474422031,22.0,6.0,247.3489504814148,9.057592678070066,0.06832221281528472
28,5,0.701420572091032,22.0,6.0,279.94582948684695,5.0,0.03690575790405273
28,6,0.6988410143057505,27.0,6.0,252.5664978981018,5.216056632995603,0.0638684047460556
28,7,0.6987022499684935,18.0,5.0,279.51295671463015,5.0,0.026065389633178712
29,0,0.7013274132763897,22.0,7.0,300.0,5.0,0.03617557120323181
29,1,0.6878497085747896,25.0,7.0,289.27099046707156,5.832297134399411,0.045919723629951475
29,2,0.6863513470358319,25.0,6.0,268.3111864089966,7.018293666839597,0.04187045526504516
29,3,0.6998667236610695,22.0,5.0,296.527209854126,9.335016536712644,0.034543488740921016
29,4,0.7014215599828296,22.0,6.0,273.4383541107178,5.0,0.0404351634979248
29,5,0.6954717600345611,23.0,6.0,286.63965759277346,5.0,0.013113145351409908
29,6,0.7050426298600656,23.0,5.0,289.7162443161011,5.196186828613278,0.06067956817150116
29,7,0.6987775921380078,24.0,6.0,276.11334619522097,5.0,0.043387944817543024
30,0,0.6957042699831503,23.0,7.0,296.9390111923218,5.0,0.03477889728546142
30,1,0.6987527613948892,20.0,6.0,286.1493211746216,5.0,0.05173446369171142
30,2,0.7024048544521685,21.0,5.0,280.6210738182068,5.767568874359128,0.050058673143386835
30,3,0.7038484236266879,23.0,5.0,263.82562456130984,5.0,0.06108456981182098
30,4,0.7045965221193101,23.0,5.0,285.97360429763796,7.0551817893981905,0.07503359299898148
30,5,0.6868496261481886,25.0,5.0,280.1706343650818,6.1836045265197725,0.047086866021156304
30,6,0.6993728047609329,20.0,6.0,285.8716588973999,5.0,0.040738396167755125
30,7,0.7082545468983827,23.0,4.0,262.28174505233767,6.849228668212888,0.05632603299617767
31,0,0.7016089900776192,21.0,4.0,280.6918841362,8.244470882415769,0.060310159444808956
31,1,0.7020434431676511,22.0,4.0,266.9397765159607,7.494546699523923,0.08117713686823845
31,2,0.6879958951914752,25.0,5.0,283.14338026046755,5.0,0.06087540817260742
31,3,0.7038205014997058,21.0,4.0,255.65319833755493,7.673672962188718,0.07557502967119217
31,4,0.694847897666472,23.0,5.0,252.72385416030883,11.25489406585693,0.07351747733354569
31,5,0.7021915201566836,24.0,4.0,253.00054368972778,5.348514842987058,0.06952098888158798
31,6,0.6771976845573495,26.0,5.0,272.71188316345217,7.882947254180905,0.0728520644903183
31,7,0.6976986074447632,20.0,4.0,282.65607652664187,5.833508300781247,0.07065344434976578
32,0,0.6861072087508662,25.0,4.0,276.84885082244875,12.216800975799558,0.0703836618065834
32,1,0.7007270415623982,23.0,6.0,271.0560732841492,5.0,0.0576898558139801
32,2,0.6899409960817406,17.0,3.0,259.0570074081421,13.312520313262937,0.0653392834663391
32,3,0.704893349033815,22.0,5.0,258.5448199272156,5.0,0.06835378092527389
32,4,0.6946098676655028,21.0,3.0,252.1093207359314,5.0,0.07699933183193207
32,5,0.6970299677274845,24.0,3.0,254.36302003860473,8.548700141906735,0.08785367925465107
32,6,0.6987194222211838,23.0,4.0,265.92629489898684,11.96245603561401,0.06602589917182922
32,7,0.698220463130209,21.0,3.0,266.7426591873169,10.742966461181638,0.05356985759735107
33,0,0.6981658109912164,24.0,4.0,237.04898891448974,7.247664260864255,0.09131219592690468
33,1,0.7016972567417005,21.0,3.0,245.17650423049926,8.796028423309323,0.061928744435310365
33,2,0.6808119282016047,23.0,2.0,263.6429339408875,12.515544223785398,0.1105907319188118
33,3,0.6845521953591595,25.0,7.0,298.2405191421509,6.830231475830075,0.03216820192337036
33,4,0.7068313642563643,23.0,4.0,275.57106790542605,7.162539291381833,0.06421292853355408
33,5,0.6895643828312554,25.0,4.0,253.2984405517578,8.178331184387204,0.07347800415754319
