root_seed,condition,from_lap,to_lap,cue_changed,tuning_similarity
51003,no_swap,13,14,False,0.767941415309906
51003,no_swap,14,15,False,0.7434108257293701
51003,no_swap,15,16,False,0.7883955240249634
51003,no_swap,16,17,False,0.7473628520965576
51003,no_swap,17,18,False,0.7614446878433228
51003,no_swap,18,19,False,0.7452051043510437
51003,no_swap,19,20,False,0.7412427663803101
51003,no_swap,20,21,False,0.7580764889717102
51003,no_swap,21,22,False,0.7856542468070984
51003,no_swap,22,23,False,0.7908933162689209
51003,no_swap,23,24,False,0.7890567183494568
51003,no_swap,24,25,False,0.7736247777938843
51003,no_swap,25,26,False,0.7617921233177185
51003,no_swap,26,27,False,0.768807590007782
51003,no_swap,27,28,False,0.8118935227394104
51003,no_swap,28,29,False,0.7693873047828674
51003,no_swap,29,30,False,0.7698642015457153
51003,no_swap,30,31,False,0.7950876355171204
51003,no_swap,31,32,False,0.7845115661621094
51003,no_swap,32,33,False,0.7866402268409729
51003,no_swap,33,34,False,0.7802302837371826
51003,no_swap,34,35,False,0.7771559357643127
51003,no_swap,35,36,False,0.7980663180351257
51003,no_swap,36,37,False,0.7613197565078735
51003,no_swap,37,38,False,0.7816148400306702
51003,no_swap,38,39,False,0.7698588371276855
51003,no_swap,39,40,False,0.7754915356636047
51004,swap,1,2,False,0.7621887922286987
51004,swap,2,3,False,0.7958747148513794
51004,swap,3,4,False,0.7966415286064148
51004,swap,4,5,False,0.7958614826202393
51004,swap,5,6,False,0.788987398147583
51004,swap,6,7,False,0.7727082967758179
51004,swap,7,8,False,0.7611774206161499
51004,swap,8,9,False,0.8071520924568176
51004,swap,9,10,False,0.7971031069755554
51004,swap,10,11,True,0.4194793701171875
51004,swap,11,12,False,0.7814168334007263
51004,swap,12,13,False,0.7727901339530945
51004,swap,13,14,False,0.7930365800857544
51004,swap,14,15,False,0.8022695779800415
51004,swap,15,16,False,0.7804239392280579
51004,swap,16,17,False,0.8179985880851746
51004,swap,17,18,False,0.8246349096298218
51004,swap,18,19,False,0.8121160268783569
51004,swap,19,20,False,0.806972861289978
51004,swap,20,21,True,0.44442012906074524
51004,swap,21,22,False,0.772491455078125
51004,swap,22,23,False,0.7546060085296631
51004,swap,23,24,False,0.792510986328125
51004,swap,24,25,False,0.7894068360328674
51004,swap,25,26,False,0.7880812883377075
51004,swap,26,27,False,0.7270957231521606
51004,swap,27,28,False,0.7691145539283752
51004,swap,28,29,False,0.7687418460845947
51004,swap,29,30,False,0.7653402090072632
51004,swap,30,31,True,0.48229557275772095
51004,swap,31,32,False,0.7897402048110962
51004,swap,32,33,False,0.7981177568435669
51004,swap,33,34,False,0.8146220445632935
51004,swap,34,35,False,0.8487673401832581
51004,swap,35,36,False,0.8329615592956543
51004,swap,36,37,False,0.7993592023849487
51004,swap,37,38,False,0.8218019008636475
51004,swap,38,39,False,0.8326445817947388
51004,swap,39,40,False,0.8490540385246277
51004,no_swap,1,2,False,0.7621887922286987
51004,no_swap,2,3,False,0.7958747148513794
51004,no_swap,3,4,False,0.7966415286064148
51004,no_swap,4,5,False,0.7958614826202393
51004,no_swap,5,6,False,0.788987398147583
51004,no_swap,6,7,False,0.7727082967758179
51004,no_swap,7,8,False,0.7611774206161499
51004,no_swap,8,9,False,0.8071520924568176
51004,no_swap,9,10,False,0.7971031069755554
51004,no_swap,10,11,False,0.7746872901916504
51004,no_swap,11,12,False,0.809643030166626
51004,no_swap,12,13,False,0.7834510803222656
51004,no_swap,13,14,False,0.7697715759277344
51004,no_swap,14,15,False,0.7909116148948669
51004,no_swap,15,16,False,0.7701922059059143
51004,no_swap,16,17,False,0.7766948938369751
51004,no_swap,17,18,False,0.7954352498054504
51004,no_swap,18,19,False,0.7944552898406982
51004,no_swap,19,20,False,0.7944166660308838
51004,no_swap,20,21,False,0.8309379816055298
51004,no_swap,21,22,False,0.7939515709877014
51004,no_swap,22,23,False,0.7499803304672241
51004,no_swap,23,24,False,0.7932606339454651
51004,no_swap,24,25,False,0.7947314381599426
51004,no_swap,25,26,False,0.8039436340332031
51004,no_swap,26,27,False,0.7488602995872498
51004,no_swap,27,28,False,0.7926976680755615
51004,no_swap,28,29,False,0.7869205474853516
51004,no_swap,29,30,False,0.7834464907646179
51004,no_swap,30,31,False,0.8189296126365662
51004,no_swap,31,32,False,0.7907722592353821
51004,no_swap,32,33,False,0.799314022064209
51004,no_swap,33,34,False,0.8011581897735596
51004,no_swap,34,35,False,0.8422695994377136
51004,no_swap,35,36,False,0.8201740384101868
51004,no_swap,36,37,False,0.8303638696670532
51004,no_swap,37,38,False,0.8247920274734497
51004,no_swap,38,39,False,0.822075605392456
51004,no_swap,39,40,False,0.7952850461006165
51005,swap,1,2,False,0.7798115611076355
51005,swap,2,3,False,0.8123443126678467
51005,swap,3,4,False,0.846897304058075
51005,swap,4,5,False,0.8722828030586243
51005,swap,5,6,False,0.8667060732841492
51005,swap,6,7,False,0.8557542562484741
51005,swap,7,8,False,0.8531973361968994
51005,swap,8,9,False,0.8684486150741577
51005,swap,9,10,False,0.8473612070083618
51005,swap,10,11,True,0.5550768971443176
51005,swap,11,12,False,0.8615036606788635
51005,swap,12,13,False,0.8611303567886353
51005,swap,13,14,False,0.8488973379135132
51005,swap,14,15,False,0.8493320345878601
51005,swap,15,16,False,0.8345562219619751
51005,swap,16,17,False,0.8246906995773315
51005,swap,17,18,False,0.8387288451194763
51005,swap,18,19,False,0.847015917301178
51005,swap,19,20,False,0.8468174934387207
51005,swap,20,21,True,0.5918989777565002
51005,swap,21,22,False,0.8665090799331665
51005,swap,22,23,False,0.8752809166908264
51005,swap,23,24,False,0.8735567331314087
51005,swap,24,25,False,0.8562453985214233
51005,swap,25,26,False,0.852138876914978
51005,swap,26,27,False,0.8669289350509644
51005,swap,27,28,False,0.8766626715660095
51005,swap,28,29,False,0.8561573624610901
51005,swap,29,30,False,0.8547906279563904
51005,swap,30,31,True,0.5717591643333435
51005,swap,31,32,False,0.8443553447723389
51005,swap,32,33,False,0.8484922647476196
51005,swap,33,34,False,0.880078136920929
51005,swap,34,35,False,0.8574591875076294
51005,swap,35,36,False,0.8661161661148071
51005,swap,36,37,False,0.8516598343849182
51005,swap,37,38,False,0.8687765002250671
51005,swap,38,39,False,0.8495760560035706
51005,swap,39,40,False,0.8788038492202759
51005,no_swap,1,2,False,0.7798115611076355
51005,no_swap,2,3,False,0.8123443126678467
51005,no_swap,3,4,False,0.846897304058075
51005,no_swap,4,5,False,0.8722828030586243
51005,no_swap,5,6,False,0.8667060732841492
51005,no_swap,6,7,False,0.8557542562484741
51005,no_swap,7,8,False,0.8531973361968994
51005,no_swap,8,9,False,0.8684486150741577
51005,no_swap,9,10,False,0.8473612070083618
51005,no_swap,10,11,False,0.865541398525238
51005,no_swap,11,12,False,0.8745439052581787
51005,no_swap,12,13,False,0.8803661465644836
51005,no_swap,13,14,False,0.8692810535430908
51005,no_swap,14,15,False,0.8797721266746521
51005,no_swap,15,16,False,0.8576778173446655
51005,no_swap,16,17,False,0.8562119007110596
51005,no_swap,17,18,False,0.8729729652404785
51005,no_swap,18,19,False,0.8776872158050537
51005,no_swap,19,20,False,0.8883345723152161
51005,no_swap,20,21,False,0.8838476538658142
51005,no_swap,21,22,False,0.8831198811531067
51005,no_swap,22,23,False,0.878632128238678
51005,no_swap,23,24,False,0.8851522207260132
51005,no_swap,24,25,False,0.861306369304657
51005,no_swap,25,26,False,0.8649000525474548
51005,no_swap,26,27,False,0.8686255812644958
51005,no_swap,27,28,False,0.8783120512962341
51005,no_swap,28,29,False,0.8608927130699158
51005,no_swap,29,30,False,0.8570629358291626
51005,no_swap,30,31,False,0.8740849494934082
51005,no_swap,31,32,False,0.853461503982544
51005,no_swap,32,33,False,0.8523240089416504
51005,no_swap,33,34,False,0.8601674437522888
51005,no_swap,34,35,False,0.8515992164611816
51005,no_swap,35,36,False,0.8457090258598328
51005,no_swap,36,37,False,0.8813912272453308
51005,no_swap,37,38,False,0.8835189342498779
51005,no_swap,38,39,False,0.8462559580802917
51005,no_swap,39,40,False,0.8761759996414185
51006,swap,1,2,False,0.7733229994773865
51006,swap,2,3,False,0.8408905863761902
51006,swap,3,4,False,0.819929838180542
51006,swap,4,5,False,0.8130067586898804
51006,swap,5,6,False,0.8650335669517517
51006,swap,6,7,False,0.838797390460968
51006,swap,7,8,False,0.849123477935791
51006,swap,8,9,False,0.8485020399093628
51006,swap,9,10,False,0.8588231801986694
51006,swap,10,11,True,0.4964343011379242
51006,swap,11,12,False,0.8324840068817139
51006,swap,12,13,False,0.8558297157287598
51006,swap,13,14,False,0.8625116944313049
51006,swap,14,15,False,0.8576297760009766
51006,swap,15,16,False,0.8649604320526123
51006,swap,16,17,False,0.8761577606201172
51006,swap,17,18,False,0.8480350971221924
