root_seed,rule,fraction,mask_index,output_cosine,identity,dropped_units
51005,base,0.5,11,0.6899892429970493,0.04,25
51005,base,0.75,0,0.5336200989147518,0.08,38
51005,base,0.75,1,0.6071357438546964,0.08,38
51005,base,0.75,2,0.7693198625744507,0.12,38
51005,base,0.75,3,0.6908559176389517,0.18,38
51005,base,0.75,4,0.5770841076389979,0.06,38
51005,base,0.75,5,0.6389394549853771,0.08,38
51005,base,0.75,6,0.6957606974698229,0.12,38
51005,base,0.75,7,0.733668683514423,0.08,38
51005,base,0.75,8,0.7703539741905095,0.16,38
51005,base,0.75,9,0.779505658218621,0.12,38
51005,base,0.75,10,0.7758586567966872,0.1,38
51005,base,0.75,11,0.574074667345013,0.06,38
51005,base,0.9,0,0.5483984091379174,0.08,45
51005,base,0.9,1,0.2971253813690792,0.04,45
51005,base,0.9,2,0.3702154556075959,0.04,45
51005,base,0.9,3,0.59818791592823,0.06,45
51005,base,0.9,4,0.26115836355460215,0.02,45
51005,base,0.9,5,0.4848334513223796,0.04,45
51005,base,0.9,6,0.4016921510529754,0.02,45
51005,base,0.9,7,0.5012292527386362,0.08,45
51005,base,0.9,8,0.6798246378067847,0.08,45
51005,base,0.9,9,0.4235369666623526,0.04,45
51005,base,0.9,10,0.505328918900148,0.06,45
51005,base,0.9,11,0.4637796997673194,0.04,45
51005,err2,0.0,0,0.954435613494377,0.66,0
51005,err2,0.0,1,0.954435613494377,0.66,0
51005,err2,0.0,2,0.954435613494377,0.66,0
51005,err2,0.0,3,0.954435613494377,0.66,0
51005,err2,0.0,4,0.954435613494377,0.66,0
51005,err2,0.0,5,0.954435613494377,0.66,0
51005,err2,0.0,6,0.954435613494377,0.66,0
51005,err2,0.0,7,0.954435613494377,0.66,0
51005,err2,0.0,8,0.954435613494377,0.66,0
51005,err2,0.0,9,0.954435613494377,0.66,0
51005,err2,0.0,10,0.954435613494377,0.66,0
51005,err2,0.0,11,0.954435613494377,0.66,0
51005,err2,0.25,0,0.7161035630394373,0.26,12
51005,err2,0.25,1,0.709714463402518,0.4,12
51005,err2,0.25,2,0.8183860822852682,0.38,12
51005,err2,0.25,3,0.8068290812592436,0.3,12
51005,err2,0.25,4,0.8595693009889915,0.44,12
51005,err2,0.25,5,0.8075407097594364,0.34,12
51005,err2,0.25,6,0.823166200918863,0.4,12
51005,err2,0.25,7,0.7320204349364264,0.32,12
51005,err2,0.25,8,0.8152662256932185,0.44,12
51005,err2,0.25,9,0.8125937209572685,0.36,12
51005,err2,0.25,10,0.8272866644345962,0.54,12
51005,err2,0.25,11,0.8210687687114793,0.36,12
51005,err2,0.5,0,0.548020040285476,0.14,25
51005,err2,0.5,1,0.7165776902562188,0.14,25
51005,err2,0.5,2,0.7403110885005499,0.18,25
51005,err2,0.5,3,0.7171858284635902,0.2,25
51005,err2,0.5,4,0.7371025001640874,0.2,25
51005,err2,0.5,5,0.7737424569396402,0.24,25
51005,err2,0.5,6,0.6601807720677699,0.24,25
51005,err2,0.5,7,0.7259452197381787,0.18,25
51005,err2,0.5,8,0.642350397755617,0.22,25
51005,err2,0.5,9,0.7064020496097695,0.36,25
51005,err2,0.5,10,0.7241433150318615,0.2,25
51005,err2,0.5,11,0.5904936470948176,0.12,25
51005,err2,0.75,0,0.49034719678428396,0.1,38
51005,err2,0.75,1,0.5100135873237694,0.02,38
51005,err2,0.75,2,0.39585083276125993,0.12,38
51005,err2,0.75,3,0.4807597828353846,0.1,38
51005,err2,0.75,4,0.540743130272357,0.08,38
51005,err2,0.75,5,0.3962636110761675,0.08,38
51005,err2,0.75,6,0.34823125140590655,0.02,38
51005,err2,0.75,7,0.5428657982064026,0.12,38
51005,err2,0.75,8,0.4516858941679601,0.08,38
51005,err2,0.75,9,0.539021247258484,0.1,38
51005,err2,0.75,10,0.42086369313140337,0.06,38
51005,err2,0.75,11,0.38928858940517186,0.06,38
51005,err2,0.9,0,0.42571268579054644,0.04,45
51005,err2,0.9,1,0.39493083500596676,0.08,45
51005,err2,0.9,2,0.378317593147361,0.04,45
51005,err2,0.9,3,0.37406546839790755,0.04,45
51005,err2,0.9,4,0.33595774035855486,0.04,45
51005,err2,0.9,5,0.37460870394556445,0.04,45
51005,err2,0.9,6,0.47123444865514935,0.06,45
51005,err2,0.9,7,0.4332231761844303,0.06,45
51005,err2,0.9,8,0.30662985762309564,0.04,45
51005,err2,0.9,9,0.2724249525609521,0.04,45
51005,err2,0.9,10,0.37670428249958204,0.08,45
51005,err2,0.9,11,0.3305267513961529,0.04,45
51006,base,0.0,0,0.8208039895195478,0.18,0
51006,base,0.0,1,0.8208039895195478,0.18,0
51006,base,0.0,2,0.8208039895195478,0.18,0
51006,base,0.0,3,0.8208039895195478,0.18,0
51006,base,0.0,4,0.8208039895195478,0.18,0
51006,base,0.0,5,0.8208039895195478,0.18,0
51006,base,0.0,6,0.8208039895195478,0.18,0
51006,base,0.0,7,0.8208039895195478,0.18,0
51006,base,0.0,8,0.8208039895195478,0.18,0
51006,base,0.0,9,0.8208039895195478,0.18,0
51006,base,0.0,10,0.8208039895195478,0.18,0
51006,base,0.0,11,0.8208039895195478,0.18,0
51006,base,0.25,0,0.8065928640736564,0.14,12
51006,base,0.25,1,0.8194524843852793,0.14,12
51006,base,0.25,2,0.7563970693126811,0.14,12
51006,base,0.25,3,0.7962341405085973,0.12,12
51006,base,0.25,4,0.8115760172276784,0.16,12
51006,base,0.25,5,0.7747924974135755,0.12,12
51006,base,0.25,6,0.8197971763267362,0.14,12
51006,base,0.25,7,0.8260018059072238,0.1,12
51006,base,0.25,8,0.8303025321638587,0.18,12
51006,base,0.25,9,0.8019566028417948,0.1,12
51006,base,0.25,10,0.8112606616093524,0.12,12
51006,base,0.25,11,0.7663641113414887,0.14,12
51006,base,0.5,0,0.7488323244120338,0.1,25
51006,base,0.5,1,0.7805143775159513,0.12,25
51006,base,0.5,2,0.8002543132885134,0.12,25
51006,base,0.5,3,0.752543912868704,0.14,25
51006,base,0.5,4,0.8067854939136849,0.12,25
51006,base,0.5,5,0.7473119411800299,0.1,25
51006,base,0.5,6,0.7857180487617202,0.16,25
51006,base,0.5,7,0.755346776919491,0.1,25
51006,base,0.5,8,0.7613022496209999,0.08,25
51006,base,0.5,9,0.7981963700926319,0.1,25
51006,base,0.5,10,0.7928828029010007,0.1,25
51006,base,0.5,11,0.7843201495238761,0.12,25
51006,base,0.75,0,0.7331473714266159,0.04,38
51006,base,0.75,1,0.3292131793454637,0.06,38
51006,base,0.75,2,0.4101505549610787,0.06,38
51006,base,0.75,3,0.55144766079049,0.02,38
51006,base,0.75,4,0.6476584510983008,0.08,38
51006,base,0.75,5,0.6566441352616118,0.06,38
51006,base,0.75,6,0.7907719284946301,0.12,38
51006,base,0.75,7,0.5471860301794939,0.06,38
51006,base,0.75,8,0.7780200508312192,0.08,38
51006,base,0.75,9,0.7851520140668348,0.12,38
51006,base,0.75,10,0.7637883414472881,0.16,38
51006,base,0.75,11,0.6417973860266472,0.1,38
51006,base,0.9,0,0.5215214313373443,0.06,45
51006,base,0.9,1,0.43365826921169537,0.04,45
51006,base,0.9,2,0.7362370451824224,0.06,45
51006,base,0.9,3,0.25851698906376386,0.06,45
51006,base,0.9,4,0.7044977785770737,0.04,45
51006,base,0.9,5,0.2874143780984894,0.02,45
51006,base,0.9,6,0.49626988833361957,0.04,45
51006,base,0.9,7,0.6170135382240908,0.06,45
51006,base,0.9,8,0.7146492937210749,0.04,45
51006,base,0.9,9,0.5808954243750177,0.08,45
51006,base,0.9,10,0.7315996365277784,0.06,45
51006,base,0.9,11,0.7411495506577812,0.08,45
51006,err2,0.0,0,0.9369560527086378,0.6,0
51006,err2,0.0,1,0.9369560527086378,0.6,0
51006,err2,0.0,2,0.9369560527086378,0.6,0
51006,err2,0.0,3,0.9369560527086378,0.6,0
51006,err2,0.0,4,0.9369560527086378,0.6,0
51006,err2,0.0,5,0.9369560527086378,0.6,0
51006,err2,0.0,6,0.9369560527086378,0.6,0
51006,err2,0.0,7,0.9369560527086378,0.6,0
51006,err2,0.0,8,0.9369560527086378,0.6,0
51006,err2,0.0,9,0.9369560527086378,0.6,0
51006,err2,0.0,10,0.9369560527086378,0.6,0
51006,err2,0.0,11,0.9369560527086378,0.6,0
51006,err2,0.25,0,0.7061787334937725,0.24,12
51006,err2,0.25,1,0.858285095821005,0.28,12
51006,err2,0.25,2,0.8282647285961997,0.32,12
51006,err2,0.25,3,0.7916746097989072,0.32,12
51006,err2,0.25,4,0.8160158039019734,0.34,12
51006,err2,0.25,5,0.7784722421362045,0.44,12
51006,err2,0.25,6,0.8702475212064712,0.42,12
51006,err2,0.25,7,0.8325312890233727,0.42,12
51006,err2,0.25,8,0.8096913399275827,0.38,12
51006,err2,0.25,9,0.8414087020901292,0.4,12
51006,err2,0.25,10,0.7513114553796844,0.34,12
51006,err2,0.25,11,0.8263221863425185,0.42,12
51006,err2,0.5,0,0.7370962577767273,0.24,25
51006,err2,0.5,1,0.6713578872687025,0.2,25
51006,err2,0.5,2,0.725862784930269,0.1,25
51006,err2,0.5,3,0.7675403004869398,0.24,25
51006,err2,0.5,4,0.6040071200586606,0.24,25
51006,err2,0.5,5,0.6608180260613815,0.14,25
51006,err2,0.5,6,0.5800650364475719,0.16,25
51006,err2,0.5,7,0.5654510473663243,0.08,25
51006,err2,0.5,8,0.5653659095105208,0.16,25
51006,err2,0.5,9,0.5876301748928904,0.16,25
51006,err2,0.5,10,0.788065135079728,0.24,25
51006,err2,0.5,11,0.7449952680150056,0.16,25
51006,err2,0.75,0,0.5424355347012131,0.08,38
51006,err2,0.75,1,0.35118726748427626,0.02,38
51006,err2,0.75,2,0.4221315421989301,0.1,38
51006,err2,0.75,3,0.49663500239610336,0.08,38
51006,err2,0.75,4,0.47542957208059333,0.06,38
51006,err2,0.75,5,0.3841869243720154,0.08,38
51006,err2,0.75,6,0.5016453009800036,0.06,38
51006,err2,0.75,7,0.39967778849088204,0.04,38
51006,err2,0.75,8,0.36278261043816074,0.1,38
51006,err2,0.75,9,0.3975011294662967,0.04,38
51006,err2,0.75,10,0.5786194489883206,0.08,38
51006,err2,0.75,11,0.38462171319927885,0.08,38
51006,err2,0.9,0,0.42441960456279476,0.08,45
51006,err2,0.9,1,0.32782282236327687,0.04,45
51006,err2,0.9,2,0.39613134477951156,0.08,45
51006,err2,0.9,3,0.37829372974837017,0.02,45
51006,err2,0.9,4,0.35488139583110545,0.06,45
51006,err2,0.9,5,0.32402546709832514,0.02,45
51006,err2,0.9,6,0.26745869918654724,0.0,45
51006,err2,0.9,7,0.34963308041096275,0.02,45
51006,err2,0.9,8,0.29647278370647817,0.02,45
51006,err2,0.9,9,0.3934894739919516,0.06,45
51006,err2,0.9,10,0.31222349516331016,0.0,45
51006,err2,0.9,11,0.3845263133995804,0.06,45
51007,base,0.0,0,0.8146544211399639,0.14,0
51007,base,0.0,1,0.8146544211399639,0.14,0
51007,base,0.0,2,0.8146544211399639,0.14,0
51007,base,0.0,3,0.8146544211399639,0.14,0
51007,base,0.0,4,0.8146544211399639,0.14,0
51007,base,0.0,5,0.8146544211399639,0.14,0
51007,base,0.0,6,0.8146544211399639,0.14,0
51007,base,0.0,7,0.8146544211399639,0.14,0
51007,base,0.0,8,0.8146544211399639,0.14,0
51007,base,0.0,9,0.8146544211399639,0.14,0
51007,base,0.0,10,0.8146544211399639,0.14,0
51007,base,0.0,11,0.8146544211399639,0.14,0
51007,base,0.25,0,0.8067615677549107,0.14,12
51007,base,0.25,1,0.7887575864948136,0.1,12
51007,base,0.25,2,0.8232127614330138,0.16,12
51007,base,0.25,3,0.8227142100166334,0.18,12
51007,base,0.25,4,0.8109125367648741,0.16,12
51007,base,0.25,5,0.7945115558037681,0.12,12
51007,base,0.25,6,0.7849968762320337,0.12,12
51007,base,0.25,7,0.7856349924385972,0.2,12
51007,base,0.25,8,0.8050119942870891,0.14,12
51007,base,0.25,9,0.8064821063121357,0.1,12
51007,base,0.25,10,0.8238796441475219,0.18,12
51007,base,0.25,11,0.7928049825844673,0.08,12
51007,base,0.5,0,0.7874048058891211,0.14,25
51007,base,0.5,1,0.7758424117234776,0.1,25
51007,base,0.5,2,0.7413565492357032,0.08,25
51007,base,0.5,3,0.7991608905515843,0.16,25
51007,base,0.5,4,0.7874613001772459,0.18,25
51007,base,0.5,5,0.8038062331303243,0.1,25
51007,base,0.5,6,0.6526146291418164,0.04,25
51007,base,0.5,7,0.6702223983864782,0.14,25
51007,base,0.5,8,0.7923804974768401,0.1,25
51007,base,0.5,9,0.6526416630578846,0.06,25
51007,base,0.5,10,0.7859260331337388,0.1,25
51007,base,0.5,11,0.7875786360581121,0.06,25
51007,base,0.75,0,0.4513109850643094,0.1,38
51007,base,0.75,1,0.7382327980675204,0.08,38
51007,base,0.75,2,0.5356521044435211,0.08,38
51007,base,0.75,3,0.705841714241237,0.1,38
51007,base,0.75,4,0.6783527122469476,0.08,38
51007,base,0.75,5,0.7125144886025758,0.08,38
51007,base,0.75,6,0.7543226651536737,0.1,38
51007,base,0.75,7,0.6678766959934666,0.1,38
51007,base,0.75,8,0.44660911192943226,0.02,38
51007,base,0.75,9,0.58920168623901,0.12,38
51007,base,0.75,10,0.6998795176422367,0.16,38
51007,base,0.75,11,0.7115056354865047,0.12,38
51007,base,0.9,0,0.7085990125831283,0.06,45
51007,base,0.9,1,0.5270448433302771,0.06,45
51007,base,0.9,2,0.46900815178880473,0.04,45
51007,base,0.9,3,0.5795178449408168,0.08,45
51007,base,0.9,4,0.6220297788328696,0.06,45
51007,base,0.9,5,0.6248713279267988,0.06,45
51007,base,0.9,6,0.7320430590186071,0.1,45
51007,base,0.9,7,0.7121016632758876,0.06,45
51007,base,0.9,8,0.7651343802768377,0.1,45
51007,base,0.9,9,0.6443612237134279,0.06,45
51007,base,0.9,10,0.6355212711377844,0.08,45
51007,base,0.9,11,0.4929943363155641,0.04,45
51007,err2,0.0,0,0.9361925961109715,0.74,0
51007,err2,0.0,1,0.9361925961109715,0.74,0
51007,err2,0.0,2,0.9361925961109715,0.74,0
51007,err2,0.0,3,0.9361925961109715,0.74,0
51007,err2,0.0,4,0.9361925961109715,0.74,0
51007,err2,0.0,5,0.9361925961109715,0.74,0
51007,err2,0.0,6,0.9361925961109715,0.74,0
51007,err2,0.0,7,0.9361925961109715,0.74,0
51007,err2,0.0,8,0.9361925961109715,0.74,0
51007,err2,0.0,9,0.9361925961109715,0.74,0
51007,err2,0.0,10,0.9361925961109715,0.74,0
51007,err2,0.0,11,0.9361925961109715,0.74,0
51007,err2,0.25,0,0.7512081950097148,0.36,12
51007,err2,0.25,1,0.7556902993313228,0.24,12
51007,err2,0.25,2,0.8543176131779802,0.36,12
51007,err2,0.25,3,0.8267238701269229,0.26,12
51007,err2,0.25,4,0.763392130320182,0.34,12
51007,err2,0.25,5,0.8171452307270123,0.38,12
51007,err2,0.25,6,0.8288960057395509,0.4,12
51007,err2,0.25,7,0.6928770256336106,0.32,12
51007,err2,0.25,8,0.8062018671897464,0.36,12
51007,err2,0.25,9,0.7944558203255501,0.24,12
51007,err2,0.25,10,0.7831218295729218,0.26,12
51007,err2,0.25,11,0.7247566458094581,0.32,12
51007,err2,0.5,0,0.6604047045109622,0.24,25
51007,err2,0.5,1,0.7054715227964669,0.16,25
51007,err2,0.5,2,0.6171921759002544,0.14,25
51007,err2,0.5,3,0.6230750404716832,0.22,25
51007,err2,0.5,4,0.49944864110128534,0.12,25
51007,err2,0.5,5,0.5472241447769519,0.14,25
51007,err2,0.5,6,0.6857929196146347,0.16,25
51007,err2,0.5,7,0.6648248376184359,0.18,25
51007,err2,0.5,8,0.6624918785123284,0.1,25
51007,err2,0.5,9,0.6098750539897303,0.14,25
51007,err2,0.5,10,0.7474259211220174,0.18,25
51007,err2,0.5,11,0.7149821092162947,0.14,25
51007,err2,0.75,0,0.38118513501295936,0.06,38
51007,err2,0.75,1,0.616300008623348,0.08,38
51007,err2,0.75,2,0.48020160594914474,0.08,38
51007,err2,0.75,3,0.4664430434140941,0.12,38
51007,err2,0.75,4,0.6011963361241184,0.1,38
51007,err2,0.75,5,0.43397504717998275,0.06,38
51007,err2,0.75,6,0.5225399960355394,0.08,38
51007,err2,0.75,7,0.3399018078134548,0.06,38
51007,err2,0.75,8,0.44419597964447144,0.04,38
51007,err2,0.75,9,0.4786314583452679,0.12,38
51007,err2,0.75,10,0.3918026440157596,0.02,38
51007,err2,0.75,11,0.5296752365971156,0.04,38
51007,err2,0.9,0,0.4297485149895207,0.02,45
51007,err2,0.9,1,0.37921468875139275,0.02,45
51007,err2,0.9,2,0.3707790151033876,0.04,45
51007,err2,0.9,3,0.3863490380533865,0.02,45
51007,err2,0.9,4,0.3857612158452941,0.02,45
51007,err2,0.9,5,0.3756754321731984,0.02,45
51007,err2,0.9,6,0.3643326803779619,0.02,45
51007,err2,0.9,7,0.34660863787334056,0.02,45
51007,err2,0.9,8,0.3959601479014176,0.02,45
51007,err2,0.9,9,0.37158687148247393,0.02,45
51007,err2,0.9,10,0.5247685118606191,0.1,45
51007,err2,0.9,11,0.3766156867529872,0.02,45
51008,base,0.0,0,0.8450711948122306,0.2,0
51008,base,0.0,1,0.8450711948122306,0.2,0
51008,base,0.0,2,0.8450711948122306,0.2,0
51008,base,0.0,3,0.8450711948122306,0.2,0
51008,base,0.0,4,0.8450711948122306,0.2,0
51008,base,0.0,5,0.8450711948122306,0.2,0
51008,base,0.0,6,0.8450711948122306,0.2,0
51008,base,0.0,7,0.8450711948122306,0.2,0
51008,base,0.0,8,0.8450711948122306,0.2,0
51008,base,0.0,9,0.8450711948122306,0.2,0
51008,base,0.0,10,0.8450711948122306,0.2,0
51008,base,0.0,11,0.8450711948122306,0.2,0
51008,base,0.25,0,0.8301041040885014,0.18,12
51008,base,0.25,1,0.8366941145995735,0.22,12
51008,base,0.25,2,0.8323635488627978,0.18,12
51008,base,0.25,3,0.8356375671783252,0.24,12
51008,base,0.25,4,0.8420186961226839,0.22,12
51008,base,0.25,5,0.8271007409669278,0.28,12
51008,base,0.25,6,0.800431498044335,0.12,12
51008,base,0.25,7,0.8038475469012151,0.16,12
51008,base,0.25,8,0.8149499203405479,0.14,12
51008,base,0.25,9,0.8538687744988939,0.28,12
51008,base,0.25,10,0.8404892086669998,0.16,12
51008,base,0.25,11,0.8381998080462025,0.16,12
51008,base,0.5,0,0.7476778122453278,0.2,25
51008,base,0.5,1,0.6060269283090333,0.08,25
51008,base,0.5,2,0.7639218468575173,0.12,25
51008,base,0.5,3,0.8055549944096395,0.14,25
51008,base,0.5,4,0.7818279342625829,0.1,25
51008,base,0.5,5,0.7840287619561319,0.1,25
51008,base,0.5,6,0.8039048843805109,0.08,25
51008,base,0.5,7,0.7525618396024227,0.1,25
51008,base,0.5,8,0.8117741834474062,0.08,25
51008,base,0.5,9,0.7690483666838489,0.14,25
51008,base,0.5,10,0.775158357066907,0.14,25
51008,base,0.5,11,0.8266058250076972,0.1,25
51008,base,0.75,0,0.6368732224150864,0.08,38
51008,base,0.75,1,0.7348472170217374,0.14,38
51008,base,0.75,2,0.6334246504053188,0.1,38
51008,base,0.75,3,0.692675156352935,0.16,38
51008,base,0.75,4,0.7884921573688105,0.14,38
51008,base,0.75,5,0.6943089665762513,0.16,38
51008,base,0.75,6,0.6170807576707871,0.1,38
51008,base,0.75,7,0.7065870087093767,0.16,38
51008,base,0.75,8,0.7301663177715141,0.18,38
51008,base,0.75,9,0.7194864689589693,0.14,38
51008,base,0.75,10,0.5206859088301087,0.08,38
51008,base,0.75,11,0.7842923907114838,0.1,38
51008,base,0.9,0,0.4109444925195126,0.06,45
51008,base,0.9,1,0.5894623632551382,0.08,45
51008,base,0.9,2,0.5752121064847828,0.04,45
51008,base,0.9,3,0.5404033538459815,0.06,45
51008,base,0.9,4,0.590684907861443,0.04,45
51008,base,0.9,5,0.5987732834242067,0.08,45
51008,base,0.9,6,0.450537640647003,0.06,45
51008,base,0.9,7,0.5478498487896993,0.1,45
51008,base,0.9,8,0.37563939052002515,0.04,45
51008,base,0.9,9,0.443920484735884,0.04,45
51008,base,0.9,10,0.7415376972985172,0.08,45
51008,base,0.9,11,0.6186835203857921,0.04,45
51008,err2,0.0,0,0.9462406756817044,0.66,0
51008,err2,0.0,1,0.9462406756817044,0.66,0
51008,err2,0.0,2,0.9462406756817044,0.66,0
51008,err2,0.0,3,0.9462406756817044,0.66,0
51008,err2,0.0,4,0.9462406756817044,0.66,0
51008,err2,0.0,5,0.9462406756817044,0.66,0
51008,err2,0.0,6,0.9462406756817044,0.66,0
51008,err2,0.0,7,0.9462406756817044,0.66,0
51008,err2,0.0,8,0.9462406756817044,0.66,0
51008,err2,0.0,9,0.9462406756817044,0.66,0
51008,err2,0.0,10,0.9462406756817044,0.66,0
51008,err2,0.0,11,0.9462406756817044,0.66,0
51008,err2,0.25,0,0.8446119772444014,0.5,12
51008,err2,0.25,1,0.8675583038466839,0.48,12
51008,err2,0.25,2,0.8523291315895182,0.4,12
51008,err2,0.25,3,0.8310063500166261,0.24,12
51008,err2,0.25,4,0.7887956560495659,0.36,12
51008,err2,0.25,5,0.8660076111297959,0.38,12
51008,err2,0.25,6,0.8038633958573687,0.32,12
51008,err2,0.25,7,0.8389002381307694,0.5,12
51008,err2,0.25,8,0.7989003568359857,0.26,12
51008,err2,0.25,9,0.8147378402952546,0.38,12
51008,err2,0.25,10,0.854950962696575,0.4,12
51008,err2,0.25,11,0.8216038161228463,0.36,12
51008,err2,0.5,0,0.6983964490005508,0.3,25
51008,err2,0.5,1,0.7037021393264778,0.24,25
51008,err2,0.5,2,0.7609066758048977,0.42,25
51008,err2,0.5,3,0.717349081771772,0.24,25
51008,err2,0.5,4,0.7445544212340045,0.26,25
51008,err2,0.5,5,0.4867829370326268,0.08,25
51008,err2,0.5,6,0.6660882264792848,0.18,25
51008,err2,0.5,7,0.5643146852697658,0.14,25
51008,err2,0.5,8,0.7562790026515445,0.34,25
51008,err2,0.5,9,0.7508898088461001,0.2,25
51008,err2,0.5,10,0.8312393500846007,0.3,25
51008,err2,0.5,11,0.6391846973396597,0.18,25
51008,err2,0.75,0,0.5049113674845974,0.12,38
51008,err2,0.75,1,0.36142656610112134,0.08,38
51008,err2,0.75,2,0.43067618418245557,0.02,38
51008,err2,0.75,3,0.5472965373759766,0.08,38
51008,err2,0.75,4,0.4578659552140435,0.08,38
51008,err2,0.75,5,0.5426348530949976,0.06,38
51008,err2,0.75,6,0.6874766302420496,0.12,38
51008,err2,0.75,7,0.5549812303483516,0.12,38
51008,err2,0.75,8,0.6048446252640997,0.14,38
51008,err2,0.75,9,0.5173279439851459,0.06,38
51008,err2,0.75,10,0.48617849780786043,0.1,38
51008,err2,0.75,11,0.5065947181315483,0.06,38
51008,err2,0.9,0,0.2465877922087914,0.02,45
51008,err2,0.9,1,0.3335083200508952,0.02,45
51008,err2,0.9,2,0.33590279736761564,0.04,45
51008,err2,0.9,3,0.38770088695363486,0.04,45
51008,err2,0.9,4,0.45319391808877313,0.1,45
51008,err2,0.9,5,0.3162857616811421,0.02,45
51008,err2,0.9,6,0.3676808903563715,0.02,45
51008,err2,0.9,7,0.4367412209081475,0.06,45
51008,err2,0.9,8,0.4397385109694032,0.08,45
51008,err2,0.9,9,0.42667971404493676,0.08,45
51008,err2,0.9,10,0.4450812595290556,0.04,45
51008,err2,0.9,11,0.3641006645777564,0.04,45
51009,base,0.0,0,0.8204764197587524,0.18,0
51009,base,0.0,1,0.8204764197587524,0.18,0
51009,base,0.0,2,0.8204764197587524,0.18,0
51009,base,0.0,3,0.8204764197587524,0.18,0
51009,base,0.0,4,0.8204764197587524,0.18,0
51009,base,0.0,5,0.8204764197587524,0.18,0
51009,base,0.0,6,0.8204764197587524,0.18,0
51009,base,0.0,7,0.8204764197587524,0.18,0
51009,base,0.0,8,0.8204764197587524,0.18,0
51009,base,0.0,9,0.8204764197587524,0.18,0
51009,base,0.0,10,0.8204764197587524,0.18,0
51009,base,0.0,11,0.8204764197587524,0.18,0
51009,base,0.25,0,0.8165793430036161,0.16,12
51009,base,0.25,1,0.7785654257035471,0.14,12
51009,base,0.25,2,0.8101911199553384,0.16,12
51009,base,0.25,3,0.8055708941662836,0.18,12
51009,base,0.25,4,0.789535290684852,0.1,12
51009,base,0.25,5,0.8304657667248495,0.18,12
51009,base,0.25,6,0.7965941171245211,0.16,12
51009,base,0.25,7,0.8123773026870955,0.18,12
51009,base,0.25,8,0.8071086136743653,0.14,12
51009,base,0.25,9,0.8338609202264784,0.18,12
51009,base,0.25,10,0.8066769393026657,0.14,12
51009,base,0.25,11,0.809569373713731,0.16,12
51009,base,0.5,0,0.6835277001366654,0.14,25
51009,base,0.5,1,0.7971166187466235,0.14,25
51009,base,0.5,2,0.7987169483046802,0.12,25
51009,base,0.5,3,0.8054637884523942,0.08,25
51009,base,0.5,4,0.8242191613118642,0.18,25
51009,base,0.5,5,0.7623498844174672,0.22,25
51009,base,0.5,6,0.7185434430908667,0.12,25
51009,base,0.5,7,0.8100240258826183,0.16,25
51009,base,0.5,8,0.7973319059412166,0.18,25
51009,base,0.5,9,0.8107751055152523,0.2,25
51009,base,0.5,10,0.809801597865005,0.14,25
51009,base,0.5,11,0.7916445401432352,0.16,25
51009,base,0.75,0,0.7429725763646683,0.08,38
51009,base,0.75,1,0.5789862745526533,0.06,38
51009,base,0.75,2,0.6489245937008836,0.08,38
51009,base,0.75,3,0.6013085789409331,0.08,38
51009,base,0.75,4,0.7597185312994666,0.1,38
51009,base,0.75,5,0.5157711478048848,0.02,38
51009,base,0.75,6,0.6048011894300813,0.1,38
51009,base,0.75,7,0.755922245441021,0.1,38
51009,base,0.75,8,0.5291610994178846,0.12,38
51009,base,0.75,9,0.7311293245471697,0.14,38
51009,base,0.75,10,0.6207585540699527,0.12,38
51009,base,0.75,11,0.7424299270655491,0.18,38
51009,base,0.9,0,0.6802055773946908,0.06,45
51009,base,0.9,1,0.28774222405060984,0.04,45
51009,base,0.9,2,0.44890581517169076,0.04,45
51009,base,0.9,3,0.7413586874632778,0.12,45
51009,base,0.9,4,0.5279297072946397,0.08,45
51009,base,0.9,5,0.38850938636733134,0.08,45
51009,base,0.9,6,0.49454057568539556,0.06,45
51009,base,0.9,7,0.2633546878202225,0.06,45
51009,base,0.9,8,0.5750449729895607,0.06,45
51009,base,0.9,9,0.2446358984644386,0.04,45
51009,base,0.9,10,0.442900046998493,0.04,45
51009,base,0.9,11,0.4485846600494893,0.04,45
51009,err2,0.0,0,0.9350287851440704,0.7,0
51009,err2,0.0,1,0.9350287851440704,0.7,0
51009,err2,0.0,2,0.9350287851440704,0.7,0
51009,err2,0.0,3,0.9350287851440704,0.7,0
51009,err2,0.0,4,0.9350287851440704,0.7,0
51009,err2,0.0,5,0.9350287851440704,0.7,0
51009,err2,0.0,6,0.9350287851440704,0.7,0
51009,err2,0.0,7,0.9350287851440704,0.7,0
51009,err2,0.0,8,0.9350287851440704,0.7,0
51009,err2,0.0,9,0.9350287851440704,0.7,0
51009,err2,0.0,10,0.9350287851440704,0.7,0
51009,err2,0.0,11,0.9350287851440704,0.7,0
51009,err2,0.25,0,0.8155082454971838,0.4,12
51009,err2,0.25,1,0.8239495893352828,0.44,12
51009,err2,0.25,2,0.8490126383954006,0.32,12
51009,err2,0.25,3,0.8815473151486524,0.48,12
51009,err2,0.25,4,0.850616060199731,0.44,12
51009,err2,0.25,5,0.8468697942587923,0.44,12
51009,err2,0.25,6,0.8628169476769401,0.42,12
51009,err2,0.25,7,0.7843708007414157,0.42,12
51009,err2,0.25,8,0.7092408886460108,0.28,12
51009,err2,0.25,9,0.8325113417971063,0.36,12
51009,err2,0.25,10,0.780595370561799,0.34,12
