root_seed,key_mode,fraction,mask_index,dropped_lec_units,cue_accuracy,mec_cosine,output_cosine,key_cosine
51001,shuffled,0.0,2,0,1.0,0.9028164502938293,0.952995755740707,1.0
51001,shuffled,0.0,3,0,1.0,0.9028164502938293,0.952995755740707,1.0
51001,shuffled,0.0,4,0,1.0,0.9028164502938293,0.952995755740707,1.0
51001,shuffled,0.0,5,0,1.0,0.9028164502938293,0.952995755740707,1.0
51001,shuffled,0.0,6,0,1.0,0.9028164502938293,0.952995755740707,1.0
51001,shuffled,0.0,7,0,1.0,0.9028164502938293,0.952995755740707,1.0
51001,shuffled,0.0,8,0,1.0,0.9028164502938293,0.952995755740707,1.0
51001,shuffled,0.0,9,0,1.0,0.9028164502938293,0.952995755740707,1.0
51001,shuffled,0.0,10,0,1.0,0.9028164502938293,0.952995755740707,1.0
51001,shuffled,0.0,11,0,1.0,0.9028164502938293,0.952995755740707,1.0
51001,shuffled,0.25,0,6,1.0,0.863500558180327,0.9252821124299002,0.90946922709196
51001,shuffled,0.25,1,6,1.0,0.8508653263557525,0.8964799775716097,0.8976098957607038
51001,shuffled,0.25,2,6,1.0,0.8467685788040278,0.9158123696965157,0.8902408230445201
51001,shuffled,0.25,3,6,1.0,0.8363768496109769,0.8900082084058026,0.8549426340709481
51001,shuffled,0.25,4,6,1.0,0.8138635128544331,0.875999869708262,0.8489149237542865
51001,shuffled,0.25,5,6,1.0,0.8486767259404451,0.9105094741807936,0.871058192063392
51001,shuffled,0.25,6,6,1.0,0.8223065963353168,0.8641240548206376,0.8449325209965178
51001,shuffled,0.25,7,6,1.0,0.8466850822972575,0.8987391564099474,0.8444395023534337
51001,shuffled,0.25,8,6,1.0,0.8538795333342708,0.9223465664060895,0.8329465940618107
51001,shuffled,0.25,9,6,1.0,0.8044919291610648,0.8509653090447942,0.8713903495011158
51001,shuffled,0.25,10,6,1.0,0.8082893896611477,0.8700600634107125,0.8861079215460004
51001,shuffled,0.25,11,6,1.0,0.7894291743657282,0.8827362015917127,0.8712079433278817
51001,shuffled,0.5,0,12,1.0,0.7988144446002079,0.7955698461592938,0.7785320282666427
51001,shuffled,0.5,1,12,1.0,0.8185321650894841,0.8603585336590946,0.8321360866045647
51001,shuffled,0.5,2,12,1.0,0.812900329955318,0.8450602686338093,0.8140570674173161
51001,shuffled,0.5,3,12,1.0,0.7804580751036697,0.8106749598576524,0.7820233232557495
51001,shuffled,0.5,4,12,1.0,0.8252466040224263,0.8691161811625411,0.8538655859228501
51001,shuffled,0.5,5,12,1.0,0.8304559033319898,0.8276976796953618,0.7941410547752902
51001,shuffled,0.5,6,12,1.0,0.6582185509830586,0.6658802519528073,0.7587373826875645
51001,shuffled,0.5,7,12,1.0,0.8037235640970221,0.8266682832022181,0.8342685232635643
51001,shuffled,0.5,8,12,1.0,0.7987005503875058,0.8292686752794437,0.7572690410524274
