generation,generation_best_mse,best_seen_mse,population_mean_mse,sigma,K_ca1,beta_latent,beta_output
0,0.24444906413555145,0.24444906413555145,0.34383974011455265,0.7966423034667969,1.0,25.489627867937088,5.587378740310669
1,0.23484215885400772,0.23484215885400772,0.27122478612831663,0.8580887913703918,8.0,13.629612922668457,2.828388214111328
