experiment,seed,plasticity_rule,condition,memory,output_target_cosine,from_lap,to_lap,cue_changed,tuning_similarity
compatibility,51001,err2,fixed_permutation,20,0.1691594421863556,,,,
compatibility,51001,err2,fixed_permutation,21,0.11745136976242065,,,,
compatibility,51001,err2,fixed_permutation,22,0.36109185218811035,,,,
compatibility,51001,err2,fixed_permutation,23,0.14011572301387787,,,,
compatibility,51001,err2,fixed_permutation,24,0.19830434024333954,,,,
compatibility,51001,err2,fixed_permutation,25,0.08603700995445251,,,,
compatibility,51001,err2,fixed_permutation,26,0.11052332073450089,,,,
compatibility,51001,err2,fixed_permutation,27,0.3682813346385956,,,,
compatibility,51001,err2,matched_decoder,0,0.15491804480552673,,,,
compatibility,51001,err2,matched_decoder,1,0.09847942739725113,,,,
compatibility,51001,err2,matched_decoder,2,0.025982240214943886,,,,
compatibility,51001,err2,matched_decoder,3,0.0072965193539857864,,,,
compatibility,51001,err2,matched_decoder,4,0.18022653460502625,,,,
compatibility,51001,err2,matched_decoder,5,0.07917620986700058,,,,
compatibility,51001,err2,matched_decoder,6,0.45530205965042114,,,,
compatibility,51001,err2,matched_decoder,7,0.1810942143201828,,,,
compatibility,51001,err2,matched_decoder,8,0.05224079266190529,,,,
compatibility,51001,err2,matched_decoder,9,0.0643722265958786,,,,
compatibility,51001,err2,matched_decoder,10,0.22111955285072327,,,,
compatibility,51001,err2,matched_decoder,11,0.196432426571846,,,,
compatibility,51001,err2,matched_decoder,12,0.032584838569164276,,,,
compatibility,51001,err2,matched_decoder,13,0.12425964325666428,,,,
compatibility,51001,err2,matched_decoder,14,0.03425149619579315,,,,
compatibility,51001,err2,matched_decoder,15,0.14972271025180817,,,,
compatibility,51001,err2,matched_decoder,16,0.02064182050526142,,,,
compatibility,51001,err2,matched_decoder,17,0.31330758333206177,,,,
compatibility,51001,err2,matched_decoder,18,0.20364002883434296,,,,
compatibility,51001,err2,matched_decoder,19,0.4226031005382538,,,,
compatibility,51001,err2,matched_decoder,20,0.1756623238325119,,,,
compatibility,51001,err2,matched_decoder,21,0.1849609911441803,,,,
compatibility,51001,err2,matched_decoder,22,0.353607177734375,,,,
compatibility,51001,err2,matched_decoder,23,0.1324830949306488,,,,
compatibility,51001,err2,matched_decoder,24,0.24147649109363556,,,,
compatibility,51001,err2,matched_decoder,25,0.00043263184488750994,,,,
compatibility,51001,err2,matched_decoder,26,0.1640138030052185,,,,
compatibility,51001,err2,matched_decoder,27,0.10050735622644424,,,,
compatibility,51001,err2,random_content,0,0.21064001321792603,,,,
compatibility,51001,err2,random_content,1,0.1515372097492218,,,,
compatibility,51001,err2,random_content,2,0.06277937442064285,,,,
compatibility,51001,err2,random_content,3,0.06038631126284599,,,,
compatibility,51001,err2,random_content,4,0.07247090339660645,,,,
compatibility,51001,err2,random_content,5,0.15720583498477936,,,,
compatibility,51001,err2,random_content,6,0.5048035383224487,,,,
compatibility,51001,err2,random_content,7,0.2144395411014557,,,,
compatibility,51001,err2,random_content,8,0.2508310079574585,,,,
compatibility,51001,err2,random_content,9,0.09877695888280869,,,,
