root_seed,key_mode,fraction,mask_index,dropped_mec_units,position_accuracy,cue_accuracy,lec_cosine,key_cosine
51004,dense,0.5,0,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,1,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,2,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,3,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,4,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,5,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,6,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,7,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,8,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,9,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,10,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.5,11,12,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,0,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,1,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,2,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,3,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,4,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,5,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,6,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,7,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,8,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,9,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,10,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.75,11,19,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,0,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,1,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,2,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,3,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,4,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,5,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,6,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,7,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,8,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,9,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,10,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,dense,0.9,11,22,0.02,0.5,0.015601343273854216,0.9999999999999999
51004,identity,0.0,0,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,1,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,2,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,3,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,4,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,5,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,6,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,7,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,8,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,9,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,10,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.0,11,0,0.82,1.0,0.6540339913937703,1.0
51004,identity,0.25,0,6,0.62,1.0,0.654045466532319,0.918424876186615
51004,identity,0.25,1,6,0.62,1.0,0.6524833070079201,0.9331583572689975
51004,identity,0.25,2,6,0.56,1.0,0.6529747809303127,0.9169335742022333
51004,identity,0.25,3,6,0.62,1.0,0.6559152706558501,0.9370356697717606
51004,identity,0.25,4,6,0.58,1.0,0.6529740030793292,0.9453892818715517
51004,identity,0.25,5,6,0.58,1.0,0.6584142788910071,0.9302365497676861
51004,identity,0.25,6,6,0.62,1.0,0.6596721501449774,0.9381397478737458
51004,identity,0.25,7,6,0.56,1.0,0.6536515085456912,0.9317468542907256
51004,identity,0.25,8,6,0.62,1.0,0.6587882361411493,0.937527551007256
51004,identity,0.25,9,6,0.56,1.0,0.6524213244464963,0.94670210765752
51004,identity,0.25,10,6,0.6,1.0,0.6499114398399969,0.9295562532198458
51004,identity,0.25,11,6,0.54,1.0,0.6587966160738082,0.937859350392751
51004,identity,0.5,0,12,0.32,1.0,0.658786577833294,0.8868513090137408
51004,identity,0.5,1,12,0.26,1.0,0.6597666674161757,0.8446116746451486
51004,identity,0.5,2,12,0.24,1.0,0.6574451610394053,0.8363650721666908
51004,identity,0.5,3,12,0.24,1.0,0.6579438274997216,0.860535172253157
51004,identity,0.5,4,12,0.36,1.0,0.6584084856935978,0.8451472237298833
51004,identity,0.5,5,12,0.36,1.0,0.6580424319101422,0.8825708422899254
51004,identity,0.5,6,12,0.3,1.0,0.653504737771168,0.8784303844070144
51004,identity,0.5,7,12,0.28,1.0,0.6589874605412528,0.8297162135006658
51004,identity,0.5,8,12,0.3,1.0,0.6598915298684217,0.8757188031553543
51004,identity,0.5,9,12,0.28,1.0,0.6558718821821498,0.8553349523538079
51004,identity,0.5,10,12,0.32,1.0,0.6545685909811201,0.8636711771145886
51004,identity,0.5,11,12,0.22,1.0,0.6501739743808705,0.8610288046297258
51004,identity,0.75,0,19,0.1,1.0,0.6535309613488625,0.7849811451500989
51004,identity,0.75,1,19,0.1,1.0,0.6577229114970558,0.7809684041556143
51004,identity,0.75,2,19,0.04,1.0,0.6562475613316741,0.7693439277796394
51004,identity,0.75,3,19,0.02,1.0,0.6597420877058721,0.7699125912203038
51004,identity,0.75,4,19,0.06,1.0,0.6585901945485688,0.8028768703841409
51004,identity,0.75,5,19,0.02,1.0,0.6494093716192354,0.7726207984241924
51004,identity,0.75,6,19,0.04,1.0,0.6499488359865941,0.7719197202601471
51004,identity,0.75,7,19,0.1,1.0,0.6587423188697873,0.7688435915535101
51004,identity,0.75,8,19,0.08,1.0,0.6534119477765898,0.7700113857048854
51004,identity,0.75,9,19,0.06,1.0,0.6590776730622333,0.7746537340051864
51004,identity,0.75,10,19,0.04,1.0,0.6476996131438385,0.7824947215984851
51004,identity,0.75,11,19,0.06,1.0,0.6592337647553336,0.7713297452980561
51004,identity,0.9,0,22,0.02,1.0,0.6562272357495513,0.749911701801238
51004,identity,0.9,1,22,0.06,1.0,0.6515577153181661,0.7493366854787823
51004,identity,0.9,2,22,0.0,1.0,0.6541996254470939,0.7726156122451389
51004,identity,0.9,3,22,0.04,1.0,0.6540885337762847,0.7463251186462218
51004,identity,0.9,4,22,0.04,1.0,0.6580957800667423,0.7535516012496889
51004,identity,0.9,5,22,0.04,1.0,0.6487343246107186,0.7519405576232592
51004,identity,0.9,6,22,0.0,1.0,0.6584616279162324,0.7483350268471863
51004,identity,0.9,7,22,0.02,1.0,0.6503131575065801,0.7503890994580595
51004,identity,0.9,8,22,0.0,1.0,0.6462092908646392,0.7483574131438199
51004,identity,0.9,9,22,0.02,1.0,0.6554337123566646,0.7512281466106329
51004,identity,0.9,10,22,0.02,1.0,0.654089212200146,0.7471809325169576
51004,identity,0.9,11,22,0.02,1.0,0.6549388869556904,0.7461681882818416
51005,normal,0.0,0,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,1,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,2,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,3,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,4,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,5,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,6,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,7,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,8,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,9,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,10,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.0,11,0,0.6,1.0,0.6597723798110187,1.0
51005,normal,0.25,0,6,0.38,1.0,0.6582559101707744,0.8387560758965015
51005,normal,0.25,1,6,0.42,1.0,0.6599956712605887,0.858382643155317
51005,normal,0.25,2,6,0.4,1.0,0.6599986495953932,0.8249971066676508
51005,normal,0.25,3,6,0.48,1.0,0.6599839134502322,0.8263080260592929
51005,normal,0.25,4,6,0.5,1.0,0.6599899815029392,0.8349206822620212
51005,normal,0.25,5,6,0.48,1.0,0.6571795320106395,0.8082276981978793
51005,normal,0.25,6,6,0.38,1.0,0.6599868666957381,0.8458733967314492
51005,normal,0.25,7,6,0.38,1.0,0.6599813097695997,0.8163047951566789
51005,normal,0.25,8,6,0.4,1.0,0.65958579021922,0.8299800042968721
51005,normal,0.25,9,6,0.4,1.0,0.6599801529866961,0.8401646312395523
51005,normal,0.25,10,6,0.32,1.0,0.655851006978351,0.8059416388728168
51005,normal,0.25,11,6,0.46,1.0,0.6561896418541532,0.8248309585403791
51005,normal,0.5,0,12,0.26,1.0,0.6541772403112732,0.7116665181236833
51005,normal,0.5,1,12,0.26,1.0,0.659997461587087,0.7112549327661329
51005,normal,0.5,2,12,0.2,1.0,0.6599630854298715,0.7194078411803574
51005,normal,0.5,3,12,0.26,1.0,0.6599955633422049,0.7149747575350024
51005,normal,0.5,4,12,0.22,1.0,0.6599172634610698,0.7433794049995903
51005,normal,0.5,5,12,0.32,1.0,0.6599918630222263,0.7022272345678394
51005,normal,0.5,6,12,0.26,1.0,0.6565587826834878,0.7199532713308288
51005,normal,0.5,7,12,0.24,1.0,0.6559095710506009,0.7233775034397698
51005,normal,0.5,8,12,0.18,1.0,0.6599997073595816,0.7149588767003802
51005,normal,0.5,9,12,0.28,1.0,0.6599992607801162,0.7055750174116042
51005,normal,0.5,10,12,0.18,1.0,0.6596183692694515,0.6970203612301304
51005,normal,0.5,11,12,0.14,1.0,0.6597452938441661,0.7250921969065013
51005,normal,0.75,0,19,0.14,1.0,0.6577028177314168,0.6509829089344595
51005,normal,0.75,1,19,0.18,1.0,0.6599991901298676,0.6683823811356365
51005,normal,0.75,2,19,0.12,1.0,0.656528539538845,0.65511924393782
51005,normal,0.75,3,19,0.12,1.0,0.659999479261646,0.6551152828648269
51005,normal,0.75,4,19,0.12,1.0,0.6599998725910067,0.6421871712677395
51005,normal,0.75,5,19,0.08,1.0,0.6599996551669243,0.634734847006186
51005,normal,0.75,6,19,0.18,1.0,0.6599997385849377,0.6580409955221808
51005,normal,0.75,7,19,0.2,1.0,0.6599953208837224,0.5938785397581782
51005,normal,0.75,8,19,0.16,1.0,0.6599996001662904,0.6173406155892872
51005,normal,0.75,9,19,0.08,1.0,0.659999867978015,0.6528671937325425
51005,normal,0.75,10,19,0.06,1.0,0.6599998837419909,0.650847436257724
51005,normal,0.75,11,19,0.14,1.0,0.6599999501552212,0.6437789059863224
51005,normal,0.9,0,22,0.04,1.0,0.6599999307812345,0.6047756419309236
51005,normal,0.9,1,22,0.1,1.0,0.6599997728693503,0.6192476214167381
51005,normal,0.9,2,22,0.12,1.0,0.6599998854497582,0.6338428864263901
51005,normal,0.9,3,22,0.08,1.0,0.6599999859900229,0.6066816494907977
51005,normal,0.9,4,22,0.1,1.0,0.6592714070797817,0.6177736650623216
51005,normal,0.9,5,22,0.1,1.0,0.6599994317202476,0.6163900164520755
51005,normal,0.9,6,22,0.02,1.0,0.6599999887036063,0.6162510206328706
51005,normal,0.9,7,22,0.08,1.0,0.6599997187081433,0.6145026011242847
51005,normal,0.9,8,22,0.06,1.0,0.6574510658558327,0.6165639508309494
51005,normal,0.9,9,22,0.1,1.0,0.6599995820711374,0.6104130771701044
51005,normal,0.9,10,22,0.06,1.0,0.6599999908400105,0.6233485637032559
51005,normal,0.9,11,22,0.08,1.0,0.6599994329845973,0.603646846195828
51005,shuffled,0.0,0,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,1,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,2,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,3,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,4,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,5,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,6,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,7,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,8,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,9,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,10,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.0,11,0,0.74,1.0,0.659993360936812,1.0
51005,shuffled,0.25,0,6,0.38,1.0,0.6523659867943425,0.8239351952131894
51005,shuffled,0.25,1,6,0.5,1.0,0.6599749953817884,0.8328036923936547
51005,shuffled,0.25,2,6,0.52,1.0,0.6599157291488692,0.8248790835852339
51005,shuffled,0.25,3,6,0.48,1.0,0.650476138344364,0.8036082463820863
51005,shuffled,0.25,4,6,0.52,1.0,0.6591009011579917,0.8406067503604358
51005,shuffled,0.25,5,6,0.38,1.0,0.6599230203612675,0.8101633638191048
51005,shuffled,0.25,6,6,0.4,1.0,0.6599232372726372,0.8323265806201314
51005,shuffled,0.25,7,6,0.36,1.0,0.6596657220156876,0.8193508057254704
51005,shuffled,0.25,8,6,0.44,1.0,0.6580482632206798,0.8137857719923263
51005,shuffled,0.25,9,6,0.46,1.0,0.6585295673634373,0.8208706712984305
51005,shuffled,0.25,10,6,0.54,1.0,0.659836224231462,0.8408106769660733
51005,shuffled,0.25,11,6,0.44,1.0,0.6550586339838383,0.808715534587036
51005,shuffled,0.5,0,12,0.18,1.0,0.6593344402265177,0.6970858561150842
51005,shuffled,0.5,1,12,0.28,1.0,0.6593543528461342,0.7056580957846451
51005,shuffled,0.5,2,12,0.24,1.0,0.6565605200426083,0.7370378161854008
51005,shuffled,0.5,3,12,0.3,1.0,0.6599857880146797,0.690545473130141
51005,shuffled,0.5,4,12,0.3,1.0,0.6598163609802981,0.6849810020001946
51005,shuffled,0.5,5,12,0.14,1.0,0.6485217338739097,0.6300158181995916
51005,shuffled,0.5,6,12,0.24,1.0,0.6598213520869277,0.7040971517877063
51005,shuffled,0.5,7,12,0.32,1.0,0.6499180969183533,0.6735332955314621
51005,shuffled,0.5,8,12,0.28,1.0,0.657263652472713,0.7242649209641435
51005,shuffled,0.5,9,12,0.34,1.0,0.6389842684771695,0.7364885245907312
51005,shuffled,0.5,10,12,0.26,1.0,0.6498310639220075,0.7221804534578388
51005,shuffled,0.5,11,12,0.18,1.0,0.6390911651136261,0.6952980806340214
51005,shuffled,0.75,0,19,0.1,1.0,0.6418907991395383,0.5853453397409466
51005,shuffled,0.75,1,19,0.1,1.0,0.6515559260829081,0.5535655788347431
51005,shuffled,0.75,2,19,0.18,1.0,0.6546028868415587,0.6115384128033896
51005,shuffled,0.75,3,19,0.12,1.0,0.6486910005166152,0.6190934785474144
51005,shuffled,0.75,4,19,0.1,1.0,0.6561250354373874,0.570349550848921
51005,shuffled,0.75,5,19,0.1,1.0,0.6599461045738273,0.6158374072772745
51005,shuffled,0.75,6,19,0.12,1.0,0.6599324266898017,0.6121450575287198
51005,shuffled,0.75,7,19,0.1,1.0,0.6598581649424602,0.5736335747417372
51005,shuffled,0.75,8,19,0.08,1.0,0.6590269071634677,0.6081497640319575
51005,shuffled,0.75,9,19,0.08,1.0,0.6597719794728021,0.5825729820944594
51005,shuffled,0.75,10,19,0.14,1.0,0.6596066451639027,0.6103263651736303
51005,shuffled,0.75,11,19,0.14,1.0,0.64773936026922,0.5870264638013105
51005,shuffled,0.9,0,22,0.04,1.0,0.5691202593589104,0.5349134883309791
51005,shuffled,0.9,1,22,0.1,1.0,0.6598507796851105,0.5711377027440494
51005,shuffled,0.9,2,22,0.06,1.0,0.6560156317972965,0.5494635770088575
51005,shuffled,0.9,3,22,0.12,1.0,0.6311387238831919,0.5293854071367743
51005,shuffled,0.9,4,22,0.08,1.0,0.6599902505756107,0.5333319127704255
51005,shuffled,0.9,5,22,0.1,1.0,0.6599607229266007,0.5515517751650629
51005,shuffled,0.9,6,22,0.08,1.0,0.6599952149294943,0.5529028498636714
51005,shuffled,0.9,7,22,0.14,1.0,0.6599467718560256,0.5667355480531857
51005,shuffled,0.9,8,22,0.08,1.0,0.6596983730127206,0.5530005779993532
51005,shuffled,0.9,9,22,0.1,1.0,0.6598468708136532,0.5852572936670177
51005,shuffled,0.9,10,22,0.1,1.0,0.6597655359055383,0.5371290789142411
51005,shuffled,0.9,11,22,0.06,1.0,0.6599993368258815,0.5599300104079518
51005,dense,0.0,0,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,1,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,2,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,3,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,4,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,5,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,6,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,7,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,8,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,9,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,10,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.0,11,0,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,0,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,1,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,2,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,3,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,4,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,5,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,6,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,7,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,8,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,9,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,10,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.25,11,6,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,0,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,1,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,2,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,3,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,4,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,5,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,6,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,7,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,8,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,9,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,10,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.5,11,12,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,0,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,1,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,2,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,3,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,4,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,5,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,6,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,7,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,8,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,9,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,10,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.75,11,19,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,0,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,1,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,2,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,3,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,4,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,5,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,6,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,7,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,8,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,9,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,10,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,dense,0.9,11,22,0.02,0.5,0.26435147355725236,0.9999999999999999
51005,identity,0.0,0,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,1,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,2,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,3,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,4,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,5,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,6,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,7,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,8,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,9,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,10,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.0,11,0,0.96,1.0,0.6599900076050447,1.0
51005,identity,0.25,0,6,0.74,1.0,0.6599385676535043,0.9291270072313444
51005,identity,0.25,1,6,0.82,1.0,0.6599424235182587,0.9335281211849003
51005,identity,0.25,2,6,0.8,1.0,0.6599502103075535,0.9449678626902602
51005,identity,0.25,3,6,0.68,1.0,0.6599399345968848,0.9355896873701605
51005,identity,0.25,4,6,0.68,1.0,0.6599237266467546,0.9477426385012063
51005,identity,0.25,5,6,0.78,1.0,0.6590469239274697,0.9276956482585735
51005,identity,0.25,6,6,0.7,1.0,0.6599449193924363,0.9323292441452143
51005,identity,0.25,7,6,0.72,1.0,0.6599916581225392,0.9391611397155709
51005,identity,0.25,8,6,0.78,1.0,0.659892808550222,0.9370410227563757
51005,identity,0.25,9,6,0.78,1.0,0.6592742782361222,0.9348056015268341
51005,identity,0.25,10,6,0.64,1.0,0.659966861543673,0.9470699012832179
51005,identity,0.25,11,6,0.74,1.0,0.6599794233365784,0.943390282688565
51005,identity,0.5,0,12,0.4,1.0,0.6558554215338223,0.876732366861867
51005,identity,0.5,1,12,0.46,1.0,0.6589391680424258,0.860700704649539
51005,identity,0.5,2,12,0.38,1.0,0.6598726793700997,0.8473450694918081
51005,identity,0.5,3,12,0.48,1.0,0.6599767935182966,0.8827174494070191
51005,identity,0.5,4,12,0.38,1.0,0.657456880084812,0.8665997337629798
51005,identity,0.5,5,12,0.54,1.0,0.6572014355436362,0.8783818932060968
51005,identity,0.5,6,12,0.42,1.0,0.6599070778581485,0.8535309388266615
51005,identity,0.5,7,12,0.46,1.0,0.6598534888704269,0.8647835630963876
51005,identity,0.5,8,12,0.3,1.0,0.6599670340298378,0.8537006913742339
51005,identity,0.5,9,12,0.56,1.0,0.6599692700477331,0.8748346702019572
51005,identity,0.5,10,12,0.38,1.0,0.6578452023490096,0.8521200725547246
51005,identity,0.5,11,12,0.42,1.0,0.6599484766800441,0.87473949981882
51005,identity,0.75,0,19,0.12,1.0,0.6591272102420271,0.773163000207397
51005,identity,0.75,1,19,0.1,1.0,0.6567523446828075,0.7886008491694532
51005,identity,0.75,2,19,0.14,1.0,0.6598852758363085,0.7761752781336668
51005,identity,0.75,3,19,0.14,1.0,0.6539333015545687,0.7737519946329213
51005,identity,0.75,4,19,0.12,1.0,0.6599884486938353,0.7707818507157039
51005,identity,0.75,5,19,0.08,1.0,0.6592508268036227,0.7789915954408266
51005,identity,0.75,6,19,0.1,1.0,0.6594241683514876,0.7685031348410771
51005,identity,0.75,7,19,0.26,1.0,0.6595630856159405,0.8031720799615375
51005,identity,0.75,8,19,0.12,1.0,0.6598378554969545,0.772932621257455
51005,identity,0.75,9,19,0.08,1.0,0.6599108349825706,0.772576364708914
51005,identity,0.75,10,19,0.14,1.0,0.6530143521957303,0.7726560566298091
51005,identity,0.75,11,19,0.16,1.0,0.6568437098420304,0.7819279458428451
51005,identity,0.9,0,22,0.04,1.0,0.6561105381116711,0.7513315965846378
51005,identity,0.9,1,22,0.04,1.0,0.6599579563990481,0.749385298054738
51005,identity,0.9,2,22,0.06,1.0,0.6599927864403086,0.7518517616887486
51005,identity,0.9,3,22,0.06,1.0,0.6599760667969832,0.7484964380438476
51005,identity,0.9,4,22,0.08,1.0,0.6597970837079639,0.753365992497145
51005,identity,0.9,5,22,0.08,1.0,0.6599357004405328,0.7489600706351425
51005,identity,0.9,6,22,0.08,1.0,0.6574058004786113,0.7486169574339101
51005,identity,0.9,7,22,0.02,1.0,0.6598064038847948,0.7502244285067294
51005,identity,0.9,8,22,0.02,1.0,0.6597911742099767,0.7516941609012396
51005,identity,0.9,9,22,0.06,1.0,0.6599748799183005,0.7469563067142441
51005,identity,0.9,10,22,0.08,1.0,0.6599428471233,0.7469010673223931
51005,identity,0.9,11,22,0.06,1.0,0.6568393487499992,0.7508306793488404
51006,normal,0.0,0,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,1,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,2,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,3,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,4,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,5,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,6,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,7,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,8,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,9,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,10,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.0,11,0,0.6,1.0,0.6398968452762591,1.0
51006,normal,0.25,0,6,0.38,1.0,0.6304098087602622,0.8379868315975108
51006,normal,0.25,1,6,0.52,1.0,0.6386298898038273,0.8283632496474628
51006,normal,0.25,2,6,0.42,1.0,0.6395641923595964,0.8184266870578802
51006,normal,0.25,3,6,0.38,1.0,0.639697447565796,0.8201910013836619
51006,normal,0.25,4,6,0.22,1.0,0.6399828688076572,0.8246706306777071
51006,normal,0.25,5,6,0.4,1.0,0.6304044107032395,0.8612303911408055
